season,gw,movement,player_id,web_name,position,team,season_minutes,recent4_minutes,ctrl_p_start,ctrl_mu,treat_mu,mu_delta,had_prior_strength,new_club,actual_minutes,blank,actual_points
2023-24,30,entered,611,Disasi,DEF,Chelsea,2226,180,0.82,2.9104,3.8912,0.9808,1,1,90.0,0,1
2023-24,30,entered,293,Darwin,FWD,Liverpool,1563,105,0.68,3.976,5.5396,1.5636,1,1,82.0,0,2
2023-24,30,entered,687,Petrović,GKP,Chelsea,996,180,0.85,3.2688,4.3052,1.0364,1,1,90.0,0,2
2023-24,31,left,664,Ward-Prowse,MID,West Ham,2421,199,0.82,3.7724,3.7044,-0.068,1,1,90.0,0,2
2023-24,31,left,524,Areola,GKP,West Ham,2340,315,0.85,3.8344,3.1376,-0.6968,1,0,0.0,1,0
2023-24,31,left,85,Solanke,FWD,Bournemouth,2579,352,0.82,4.3892,3.7308,-0.6584,1,0,89.0,0,2
2023-24,31,left,415,Isak,FWD,Newcastle,1490,249,0.68,4.3328,5.128,0.7952,1,0,90.0,0,8
2023-24,31,entered,409,Dubravka,GKP,Newcastle,1264,270,0.85,3.3624,3.9316,0.5692,1,0,90.0,0,2
2023-24,31,entered,293,Darwin,FWD,Liverpool,1645,187,0.68,3.9796,5.664,1.6844,1,1,90.0,0,6
2023-24,31,entered,343,J.Alvarez,FWD,Man City,2196,99,0.82,4.0248,5.7784,1.7536,1,0,90.0,0,2
2023-24,31,entered,303,Luis Díaz,MID,Liverpool,1920,268,0.68,3.7868,5.1156,1.3288,1,1,90.0,0,6
2023-24,32,left,511,Romero,DEF,Spurs,2070,360,0.82,3.2724,4.0836,0.8112,1,0,90.0,0,2
2023-24,32,left,60,Watkins,FWD,Aston Villa,2614,225,0.82,4.4644,4.482,0.0176,1,0,90.0,0,13
2023-24,32,left,134,Gross,MID,Brighton,2392,270,0.82,4.1476,4.0644,-0.0832,1,0,90.0,0,2
2023-24,32,left,415,Isak,FWD,Newcastle,1580,270,0.72,4.1592,4.452,0.2928,1,0,90.0,0,2
2023-24,32,entered,265,Tarkowski,DEF,Everton,2700,270,0.85,3.1372,3.3924,0.2552,1,1,90.0,0,5
2023-24,32,entered,450,Johnson,MID,Spurs,1643,300,0.72,3.78,5.1828,1.4028,1,1,88.0,0,2
2023-24,32,entered,308,Salah,MID,Liverpool,1964,178,0.68,4.7012,6.4108,1.7096,1,1,90.0,0,8
2023-24,32,entered,343,J.Alvarez,FWD,Man City,2286,158,0.82,3.798,4.9608,1.1628,1,0,73.0,0,2
2023-24,33,left,321,Doughty,DEF,Luton,2390,307,0.82,2.9632,1.644,-1.3192,0,1,90.0,0,0
2023-24,33,left,427,Schär,DEF,Newcastle,2713,270,0.85,3.25,2.8636,-0.3864,1,0,90.0,0,13
2023-24,33,left,108,Mbeumo,MID,Brentford,1418,132,0.68,4.3276,4.4636,0.136,1,0,89.0,0,3
2023-24,33,left,524,Areola,GKP,West Ham,2340,135,0.85,3.6604,3.4952,-0.1652,1,0,0.0,1,0
2023-24,33,left,415,Isak,FWD,Newcastle,1670,270,0.72,4.8308,5.0144,0.1836,1,0,90.0,0,12
2023-24,33,entered,545,Aït-Nouri,DEF,Wolves,1911,207,0.82,2.8504,3.218,0.3676,1,0,0.0,1,0
2023-24,33,entered,611,Disasi,DEF,Chelsea,2480,254,0.82,2.8692,3.7692,0.9,1,1,0.0,1,0
2023-24,33,entered,293,Darwin,FWD,Liverpool,1802,239,0.68,4.286,5.712,1.426,1,1,65.0,0,2
2023-24,33,entered,687,Petrović,GKP,Chelsea,1266,270,0.85,3.256,4.0524,0.7964,1,1,90.0,0,6
2023-24,33,entered,343,J.Alvarez,FWD,Man City,2359,163,0.82,4.1772,6.0184,1.8412,1,0,90.0,0,5
2023-24,34,left,265,Tarkowski,DEF,Everton,2880,360,0.85,6.176,4.8872,-1.2888,1,1,180.0,0,13
2023-24,34,left,263,Pickford,GKP,Everton,2880,360,0.85,6.6748,5.5872,-1.0876,1,1,180.0,0,18
2023-24,34,entered,385,Henderson,GKP,Crystal Palace,1080,360,0.85,6.632,6.6916,0.0596,1,1,180.0,0,5
2023-24,34,entered,5,Gabriel,DEF,Arsenal,2534,360,0.82,6.062,7.4128,1.3508,1,0,180.0,0,12
2023-24,35,left,545,Aït-Nouri,DEF,Wolves,2016,249,0.82,3.2852,3.0048,-0.2804,1,0,84.0,0,2
2023-24,35,left,415,Isak,FWD,Newcastle,1850,360,0.72,4.7492,4.8496,0.1004,1,0,90.0,0,13
2023-24,35,left,85,Solanke,FWD,Bournemouth,3024,445,0.85,4.3576,3.6572,-0.7004,1,0,90.0,0,2
2023-24,35,left,373,B.Fernandes,MID,Man Utd,2880,360,0.85,4.444,4.9796,0.5356,1,0,90.0,0,4
2023-24,35,left,511,Romero,DEF,Spurs,2250,270,0.82,5.9092,5.1908,-0.7184,1,0,180.0,0,8
2023-24,35,entered,450,Johnson,MID,Spurs,1821,267,0.68,6.8332,7.1388,0.3056,1,1,136.0,0,3
2023-24,35,entered,355,Haaland,FWD,Man City,2182,170,0.82,5.386,9.776,4.39,1,0,28.0,0,5
2023-24,35,entered,342,Aké,DEF,Man City,1841,90,0.68,2.3908,4.4228,2.032,1,0,90.0,0,6
2023-24,35,entered,343,J.Alvarez,FWD,Man City,2539,343,0.82,3.7656,6.362,2.5964,1,0,88.0,0,2
2023-24,35,entered,377,Dalot,DEF,Man Utd,2724,360,0.85,3.1592,3.8408,0.6816,1,0,90.0,0,2
2023-24,36,left,290,Alexander-Arnold,DEF,Liverpool,1903,281,0.72,3.8216,4.6216,0.8,1,1,90.0,0,0
2023-24,36,left,134,Gross,MID,Brighton,2752,360,0.85,4.2512,4.4288,0.1776,1,0,90.0,0,2
2023-24,36,left,108,Mbeumo,MID,Brentford,1687,354,0.72,4.422,4.5996,0.1776,1,0,90.0,0,3
2023-24,36,left,343,J.Alvarez,FWD,Man City,2627,341,0.82,4.19,5.9848,1.7948,1,0,8.0,0,5
2023-24,36,left,506,Pedro Porro,DEF,Spurs,2745,318,0.85,3.5112,2.4464,-1.0648,1,0,90.0,0,0
2023-24,36,left,220,Andersen,DEF,Crystal Palace,3150,450,0.85,3.1488,2.9528,-0.196,1,1,90.0,0,6
2023-24,36,entered,293,Darwin,FWD,Liverpool,1984,249,0.68,3.9984,5.8444,1.846,1,1,15.0,0,1
2023-24,36,entered,5,Gabriel,DEF,Arsenal,2804,450,0.85,3.2232,4.8604,1.6372,1,0,90.0,0,7
2023-24,36,entered,616,Gvardiol,DEF,Man City,1967,315,0.72,3.0568,4.6952,1.6384,1,1,90.0,0,6
2023-24,36,entered,303,Luis Díaz,MID,Liverpool,2406,396,0.82,4.4776,6.0492,1.5716,1,1,74.0,0,2
2023-24,36,entered,369,Walker,DEF,Man City,2428,168,0.82,3.1736,4.788,1.6144,1,0,90.0,0,2
2023-24,36,entered,26,Trossard,MID,Arsenal,1411,296,0.72,3.8444,6.0996,2.2552,1,0,80.0,0,8
2023-24,37,left,377,Dalot,DEF,Man Utd,2904,360,0.85,6.242,5.5044,-0.7376,1,0,180.0,0,3
2023-24,37,left,427,Schär,DEF,Newcastle,2938,225,0.85,6.1156,6.0596,-0.056,1,0,27.0,0,0
2023-24,37,left,597,Onana,GKP,Man Utd,3150,360,0.85,6.8772,6.0532,-0.824,1,1,180.0,0,5
2023-24,37,left,134,Gross,MID,Brighton,2842,360,0.85,8.0424,7.834,-0.2084,1,0,180.0,0,4
2023-24,37,entered,616,Gvardiol,DEF,Man City,2057,360,0.82,5.8764,8.2132,2.3368,1,1,180.0,0,27
2023-24,37,entered,353,Foden,MID,Man City,2599,150,0.82,8.2864,11.7824,3.496,1,0,171.0,0,11
2023-24,37,entered,611,Disasi,DEF,Chelsea,2579,99,0.82,4.9564,6.3328,1.3764,1,1,0.0,1,0
2023-24,37,entered,687,Petrović,GKP,Chelsea,1716,450,0.85,5.7972,6.9144,1.1172,1,1,180.0,0,3
2023-24,38,left,108,Mbeumo,MID,Brentford,1867,360,0.72,4.5644,4.458,-0.1064,1,0,90.0,0,2
2023-24,38,left,482,Foderingham,GKP,Sheffield Utd,2558,360,0.85,3.5084,3.048,-0.4604,0,1,90.0,0,3
2023-24,38,left,226,Eze,MID,Crystal Palace,1967,333,0.72,4.368,3.9948,-0.3732,1,1,87.0,0,18
2023-24,38,left,290,Alexander-Arnold,DEF,Liverpool,2083,419,0.82,4.0044,5.9116,1.9072,1,1,70.0,0,6
2023-24,38,entered,611,Disasi,DEF,Chelsea,2579,99,0.82,3.082,4.2628,1.1808,1,1,0.0,1,0
2023-24,38,entered,303,Luis Díaz,MID,Liverpool,2555,390,0.82,4.5004,6.214,1.7136,1,1,70.0,0,3
2023-24,38,entered,343,J.Alvarez,FWD,Man City,2644,195,0.82,4.23,6.4144,2.1844,1,0,0.0,1,0
2023-24,38,entered,687,Petrović,GKP,Chelsea,1896,540,0.85,3.2912,4.1332,0.842,1,1,90.0,0,3
2024-25,1,left,513,Areola,GKP,West Ham,0,0,0.85,3.4976,2.968,-0.5296,1,0,90.0,0,1
2024-25,1,left,401,Isak,FWD,Newcastle,0,0,0.72,2.6964,3.6812,0.9848,1,0,90.0,0,5
2024-25,1,left,3,Gabriel,DEF,Arsenal,0,0,0.45,1.776,2.2708,0.4948,1,0,90.0,0,6
2024-25,1,left,182,Palmer,MID,Chelsea,0,0,0.72,4.1552,3.4536,-0.7016,1,1,90.0,0,2
2024-25,1,entered,578,Calafiori,DEF,Arsenal,0,0,0.45,1.7468,2.31,0.5632,1,1,0.0,1,0
2024-25,1,entered,413,Pope,GKP,Newcastle,0,0,0.85,3.0492,3.5052,0.456,1,0,90.0,0,9
2024-25,1,entered,6,J.Timber,DEF,Arsenal,0,0,0.45,1.7072,2.2592,0.552,1,0,21.0,0,1
2024-25,1,entered,351,Haaland,FWD,Man City,0,0,0.72,3.9596,5.6276,1.668,1,0,90.0,0,7
2024-25,2,left,51,Olsen,GKP,Aston Villa,405,0,0.85,3.4572,2.6684,-0.7888,1,0,0.0,1,0
2024-25,2,left,375,Højlund,FWD,Man Utd,2156,0,0.82,2.9424,3.1232,0.1808,1,0,0.0,1,0
2024-25,2,left,182,Palmer,MID,Chelsea,90,90,0.72,3.62,4.3224,0.7024,1,1,82.0,0,17
2024-25,2,left,79,Senesi,DEF,Bournemouth,2239,0,0.82,3.2076,2.24,-0.9676,1,0,90.0,0,1
2024-25,2,entered,17,Saka,MID,Arsenal,79,79,0.72,3.4332,4.8588,1.4256,1,0,87.0,0,6
2024-25,2,entered,185,Sánchez,GKP,Chelsea,90,90,0.85,2.7096,3.2176,0.508,1,1,90.0,0,1
2024-25,2,entered,421,Wilson,FWD,Newcastle,981,0,0.48,2.248,3.1284,0.8804,1,0,0.0,1,0
2024-25,2,entered,311,Alexander-Arnold,DEF,Liverpool,76,76,0.72,2.8436,3.758,0.9144,1,1,71.0,0,6
2024-25,3,left,772,Willian,MID,Fulham,2048,0,0.82,3.2488,3.4044,0.1556,1,1,0.0,1,
2024-25,3,left,366,B.Fernandes,MID,Man Utd,168,168,0.72,3.8004,3.3464,-0.454,1,0,90.0,0,2
2024-25,3,entered,360,Rodrigo,MID,Man City,2931,0,0.85,3.1628,4.334,1.1712,1,0,0.0,1,0
2024-25,3,entered,186,Sterling,MID,Arsenal,1972,0,0.68,3.2428,4.2296,0.9868,1,1,0.0,1,0
2024-25,4,left,8,Kiwior,DEF,Arsenal,942,0,0.48,1.516,1.536,0.02,1,0,0.0,1,0
2024-25,4,left,146,Verbruggen,GKP,Brighton,90,90,0.85,3.8768,3.7848,-0.092,1,0,90.0,0,5
2024-25,4,left,755,Marmoush,FWD,Man City,0,0,0.72,2.4656,3.4668,1.0012,1,1,0.0,1,
2024-25,4,entered,51,Olsen,GKP,Aston Villa,405,0,0.85,3.4956,3.864,0.3684,1,0,0.0,1,0
2024-25,4,entered,351,Haaland,FWD,Man City,269,269,0.28,2.164,3.78,1.616,1,0,90.0,0,13
2024-25,4,entered,311,Alexander-Arnold,DEF,Liverpool,222,222,0.28,1.2432,1.8716,0.6284,1,1,90.0,0,1
2024-25,5,left,326,Konaté,DEF,Liverpool,299,299,0.72,2.466,3.2212,0.7552,1,1,90.0,0,8
2024-25,5,left,522,Foderingham,GKP,West Ham,2648,0,0.85,3.6524,2.9792,-0.6732,1,1,0.0,1,0
2024-25,5,left,366,B.Fernandes,MID,Man Utd,348,348,0.72,3.3832,3.6708,0.2876,1,0,90.0,0,3
2024-25,5,left,207,Mateta,FWD,Crystal Palace,293,293,0.72,2.8192,2.9024,0.0832,1,1,45.0,0,1
2024-25,5,left,527,L.Paquetá,MID,West Ham,298,298,0.72,2.9096,2.8216,-0.088,1,0,71.0,0,2
2024-25,5,entered,36,Digne,DEF,Aston Villa,306,306,0.72,2.3832,2.6812,0.298,1,0,45.0,0,1
2024-25,5,entered,327,Luis Díaz,MID,Liverpool,286,286,0.72,3.0876,4.8668,1.7792,1,1,71.0,0,16
2024-25,5,entered,51,Olsen,GKP,Aston Villa,405,0,0.85,3.5128,3.8276,0.3148,1,0,0.0,1,0
2024-25,5,entered,52,Pau,DEF,Aston Villa,360,360,0.72,2.302,2.6324,0.3304,1,0,90.0,0,1
2024-25,5,entered,182,Palmer,MID,Chelsea,352,352,0.72,3.4612,4.234,0.7728,1,1,63.0,0,8
2024-25,6,left,199,Eze,MID,Crystal Palace,450,360,0.72,3.0448,3.2348,0.19,1,1,90.0,0,2
2024-25,6,left,267,Davis,DEF,Ipswich,450,360,0.72,2.7552,2.4936,-0.2616,0,1,90.0,0,2
2024-25,6,left,369,Dalot,DEF,Man Utd,450,360,0.72,3.1508,2.634,-0.5168,1,0,90.0,0,0
2024-25,6,left,152,Arrizabalaga,GKP,Bournemouth,180,180,0.85,4.2192,4.1764,-0.0428,1,1,90.0,0,2
2024-25,6,left,58,Watkins,FWD,Aston Villa,358,297,0.72,3.0168,3.318,0.3012,1,0,83.0,0,11
2024-25,6,left,88,Collins,DEF,Brentford,450,360,0.72,2.4964,2.3928,-0.1036,1,0,90.0,0,2
2024-25,6,entered,361,Rúben,DEF,Man City,366,276,0.72,2.0664,2.7372,0.6708,1,0,90.0,0,1
2024-25,6,entered,15,Raya,GKP,Arsenal,450,360,0.85,4.2176,4.466,0.2484,1,0,90.0,0,1
2024-25,6,entered,335,Robertson,DEF,Liverpool,414,336,0.72,2.0544,3.1284,1.074,1,1,88.0,0,2
2024-25,6,entered,339,Virgil,DEF,Liverpool,450,360,0.72,2.1644,3.1784,1.014,1,1,90.0,0,2
2024-25,6,entered,755,Marmoush,FWD,Man City,0,0,0.72,2.2672,2.9432,0.676,1,1,0.0,1,
2024-25,6,entered,311,Alexander-Arnold,DEF,Liverpool,402,326,0.72,2.39,3.5884,1.1984,1,1,90.0,0,1
2024-25,7,left,99,Mbeumo,MID,Brentford,539,360,0.72,3.5584,3.756,0.1976,1,0,90.0,0,8
2024-25,7,left,230,McNeil,MID,Everton,532,352,0.72,3.2852,3.068,-0.2172,1,1,90.0,0,2
2024-25,7,left,528,Mavropanos,DEF,West Ham,495,315,0.72,2.6348,2.3836,-0.2512,1,0,0.0,1,0
2024-25,7,left,369,Dalot,DEF,Man Utd,540,360,0.72,2.6012,2.3552,-0.246,1,0,90.0,0,6
2024-25,7,left,185,Sánchez,GKP,Chelsea,540,360,0.85,3.9432,4.3084,0.3652,1,1,90.0,0,4
2024-25,7,left,58,Watkins,FWD,Aston Villa,441,316,0.72,3.5084,4.002,0.4936,1,0,90.0,0,2
2024-25,7,entered,328,M.Salah,MID,Liverpool,532,360,0.72,4.284,5.8408,1.5568,1,1,72.0,0,3
2024-25,7,entered,15,Raya,GKP,Arsenal,540,360,0.85,4.0072,4.8048,0.7976,1,0,90.0,0,2
2024-25,7,entered,338,Van den Berg,DEF,Brentford,285,285,0.72,2.3052,2.6216,0.3164,1,1,90.0,0,1
2024-25,7,entered,148,Welbeck,FWD,Brighton,506,338,0.72,2.9,3.0492,0.1492,1,0,90.0,0,8
2024-25,7,entered,340,Akanji,DEF,Man City,540,360,0.72,2.4284,3.4348,1.0064,1,0,61.0,0,2
2024-25,7,entered,311,Alexander-Arnold,DEF,Liverpool,492,345,0.72,2.5816,3.3428,0.7612,1,1,90.0,0,8
2024-25,8,left,369,Dalot,DEF,Man Utd,630,360,0.72,3.0024,2.8788,-0.1236,1,0,90.0,0,1
2024-25,8,left,182,Palmer,MID,Chelsea,595,333,0.72,3.9064,3.69,-0.2164,1,1,90.0,0,2
2024-25,8,left,185,Sánchez,GKP,Chelsea,630,360,0.85,3.65,2.818,-0.832,1,1,90.0,0,2
2024-25,8,left,58,Watkins,FWD,Aston Villa,531,346,0.72,3.3848,3.8564,0.4716,1,0,74.0,0,8
2024-25,8,left,541,Cunha,FWD,Wolves,550,360,0.72,3.1752,2.6444,-0.5308,1,0,66.0,0,2
2024-25,8,entered,15,Raya,GKP,Arsenal,630,360,0.85,3.3584,4.0256,0.6672,1,0,90.0,0,1
2024-25,8,entered,82,Solanke,FWD,Spurs,447,357,0.72,2.83,3.69,0.86,1,1,80.0,0,2
2024-25,8,entered,340,Akanji,DEF,Man City,601,331,0.72,1.9712,3.2936,1.3224,1,0,0.0,1,0
2024-25,8,entered,350,Gvardiol,DEF,Man City,582,315,0.72,2.4204,3.7308,1.3104,1,0,90.0,0,10
2024-25,8,entered,351,Haaland,FWD,Man City,629,360,0.72,4.198,6.452,2.254,1,0,90.0,0,2
2024-25,9,left,328,M.Salah,MID,Liverpool,694,342,0.72,4.3088,5.002,0.6932,1,1,90.0,0,10
2024-25,9,left,88,Collins,DEF,Brentford,720,360,0.72,2.7404,2.5696,-0.1708,1,0,90.0,0,1
2024-25,9,left,148,Welbeck,FWD,Brighton,676,340,0.72,3.198,3.3688,0.1708,1,0,72.0,0,7
2024-25,9,entered,58,Watkins,FWD,Aston Villa,605,337,0.72,3.816,4.592,0.776,1,0,81.0,0,2
2024-25,9,entered,36,Digne,DEF,Aston Villa,608,302,0.72,2.714,2.9252,0.2112,1,0,70.0,0,7
2024-25,9,entered,348,Foden,MID,Man City,190,145,0.72,3.192,5.3236,2.1316,1,0,90.0,0,3
2024-25,10,left,369,Dalot,DEF,Man Utd,810,360,0.72,2.902,2.5368,-0.3652,1,0,90.0,0,1
2024-25,10,left,99,Mbeumo,MID,Brentford,809,360,0.72,3.562,3.7376,0.1756,1,0,86.0,0,3
2024-25,10,left,148,Welbeck,FWD,Brighton,748,322,0.72,3.1672,3.0176,-0.1496,1,0,90.0,0,5
2024-25,10,left,182,Palmer,MID,Chelsea,775,360,0.72,3.7744,4.3456,0.5712,1,1,90.0,0,3
2024-25,10,entered,491,Johnson,MID,Spurs,693,345,0.72,3.1516,3.754,0.6024,1,0,90.0,0,8
2024-25,10,entered,4,Havertz,FWD,Arsenal,810,360,0.72,3.1296,3.976,0.8464,1,0,90.0,0,1
2024-25,10,entered,350,Gvardiol,DEF,Man City,762,360,0.72,2.8072,4.1304,1.3232,1,0,90.0,0,7
2024-25,10,entered,348,Foden,MID,Man City,280,215,0.72,2.8616,4.9504,2.0888,1,0,90.0,0,2
2024-25,11,left,422,Aina,DEF,Nott'm Forest,861,358,0.72,2.922,2.0732,-0.8488,1,0,90.0,0,1
2024-25,11,left,366,B.Fernandes,MID,Man Utd,839,360,0.72,3.5596,4.0916,0.532,1,0,90.0,0,17
2024-25,11,left,369,Dalot,DEF,Man Utd,900,360,0.72,2.8412,2.7724,-0.0688,1,0,56.0,0,1
2024-25,11,left,145,Veltman,DEF,Brighton,776,345,0.72,2.778,1.668,-1.11,1,0,90.0,0,2
2024-25,11,left,148,Welbeck,FWD,Brighton,838,332,0.72,3.344,2.9328,-0.4112,1,0,90.0,0,2
2024-25,11,left,182,Palmer,MID,Chelsea,865,360,0.72,4.3752,4.2808,-0.0944,1,1,90.0,0,2
2024-25,11,left,91,Flekken,GKP,Brentford,900,360,0.85,3.716,3.7848,0.0688,1,0,90.0,0,1
2024-25,11,left,447,Wood,FWD,Nott'm Forest,798,322,0.72,3.3016,3.1692,-0.1324,1,0,90.0,0,2
2024-25,11,entered,401,Isak,FWD,Newcastle,675,270,0.72,3.1884,4.078,0.8896,1,0,90.0,0,11
2024-25,11,entered,82,Solanke,FWD,Spurs,707,350,0.72,3.1988,3.8208,0.622,1,1,90.0,0,2
2024-25,11,entered,533,Aït-Nouri,DEF,Wolves,834,360,0.72,2.5616,2.8444,0.2828,1,0,90.0,0,6
2024-25,11,entered,310,A.Becker,GKP,Liverpool,528,78,0.85,3.7244,3.948,0.2236,1,1,0.0,1,0
2024-25,11,entered,311,Alexander-Arnold,DEF,Liverpool,842,350,0.72,3.132,3.7596,0.6276,1,1,24.0,0,1
2024-25,11,entered,88,Collins,DEF,Brentford,900,360,0.72,2.6468,3.014,0.3672,1,0,90.0,0,1
2024-25,11,entered,348,Foden,MID,Man City,370,281,0.72,2.914,4.3548,1.4408,1,0,90.0,0,2
2024-25,11,entered,350,Gvardiol,DEF,Man City,852,360,0.72,2.7704,3.8292,1.0588,1,0,90.0,0,1
2024-25,12,left,99,Mbeumo,MID,Brentford,985,356,0.72,3.5344,3.9136,0.3792,1,0,90.0,0,3
2024-25,12,left,36,Digne,DEF,Aston Villa,841,323,0.72,2.8036,2.8712,0.0676,1,0,21.0,0,1
2024-25,12,left,267,Davis,DEF,Ipswich,990,360,0.72,2.8152,2.6736,-0.1416,0,1,90.0,0,2
2024-25,12,left,401,Isak,FWD,Newcastle,765,360,0.72,3.578,4.3036,0.7256,1,0,90.0,0,2
2024-25,12,left,51,Olsen,GKP,Aston Villa,405,0,0.85,3.5392,3.5048,-0.0344,1,0,0.0,1,0
2024-25,12,left,19,Smith Rowe,MID,Fulham,795,326,0.72,3.18,3.4016,0.2216,1,1,58.0,0,1
2024-25,12,left,252,Raúl,FWD,Fulham,662,326,0.72,3.28,3.462,0.182,1,1,70.0,0,2
2024-25,12,entered,4,Havertz,FWD,Arsenal,990,360,0.72,3.2296,4.5588,1.3292,1,0,0.0,1,0
2024-25,12,entered,326,Konaté,DEF,Liverpool,884,315,0.72,1.9912,3.2112,1.22,1,1,90.0,0,0
2024-25,12,entered,15,Raya,GKP,Arsenal,990,360,0.85,3.4276,4.1368,0.7092,1,0,90.0,0,6
2024-25,12,entered,148,Welbeck,FWD,Brighton,928,332,0.72,3.1616,3.5496,0.388,1,0,85.0,0,2
2024-25,12,entered,311,Alexander-Arnold,DEF,Liverpool,866,284,0.72,2.726,4.0384,1.3124,1,1,0.0,1,0
2024-25,12,entered,348,Foden,MID,Man City,460,294,0.72,3.4168,5.0452,1.6284,1,0,90.0,0,2
2024-25,12,entered,255,Robinson,DEF,Fulham,990,360,0.72,2.7376,2.9572,0.2196,1,1,90.0,0,0
2024-25,13,left,110,Wissa,FWD,Brentford,636,322,0.72,3.4592,3.918,0.4588,1,0,90.0,0,8
2024-25,13,left,91,Flekken,GKP,Brentford,1080,360,0.85,3.8096,3.4456,-0.364,1,0,90.0,0,2
2024-25,13,left,422,Aina,DEF,Nott'm Forest,1041,358,0.72,2.7196,2.3512,-0.3684,1,0,90.0,0,8
2024-25,13,left,495,Pedro Porro,DEF,Spurs,1077,360,0.72,2.8872,2.9356,0.0484,1,0,90.0,0,2
2024-25,13,entered,145,Veltman,DEF,Brighton,956,345,0.72,2.7044,3.0756,0.3712,1,0,0.0,1,0
2024-25,13,entered,594,Mazraoui,DEF,Man Utd,912,353,0.72,2.7092,3.0892,0.38,1,1,55.0,0,1
2024-25,13,entered,82,Solanke,FWD,Spurs,887,360,0.72,3.3144,4.248,0.9336,1,1,0.0,1,0
2024-25,13,entered,383,Onana,GKP,Man Utd,1080,360,0.85,3.3724,3.8328,0.4604,1,0,90.0,0,6
2024-25,14,left,36,Digne,DEF,Aston Villa,952,274,0.72,2.826,2.7544,-0.0716,1,0,90.0,0,2
2024-25,14,left,617,Evanilson,FWD,Bournemouth,872,333,0.72,3.3916,3.3656,-0.026,1,1,84.0,0,2
2024-25,14,left,398,Gordon,MID,Newcastle,987,304,0.72,3.5532,3.3548,-0.1984,1,0,86.0,0,8
2024-25,14,left,14,Ramsdale,GKP,Southampton,810,180,0.85,3.3816,2.4132,-0.9684,1,1,0.0,1,0
2024-25,14,left,58,Watkins,FWD,Aston Villa,1013,327,0.72,3.8516,4.2856,0.434,1,0,64.0,0,12
2024-25,14,entered,82,Solanke,FWD,Spurs,887,270,0.72,2.8548,3.9332,1.0784,1,1,90.0,0,2
2024-25,14,entered,348,Foden,MID,Man City,628,348,0.72,3.2524,5.5112,2.2588,1,0,0.0,1,0
2024-25,14,entered,185,Sánchez,GKP,Chelsea,1170,360,0.85,2.9384,3.4648,0.5264,1,1,0.0,1,0
2024-25,14,entered,252,Raúl,FWD,Fulham,809,293,0.72,3.2832,3.4256,0.1424,1,1,10.0,0,1
2024-25,14,entered,159,Chalobah,DEF,Chelsea,620,353,0.72,2.1292,2.7332,0.604,1,1,80.0,0,6
2024-25,15,left,91,Flekken,GKP,Brentford,1260,360,0.85,3.6648,3.1072,-0.5576,1,0,90.0,0,3
2024-25,15,left,99,Mbeumo,MID,Brentford,1255,360,0.72,3.6396,3.5992,-0.0404,1,0,90.0,0,13
2024-25,15,entered,522,Foderingham,GKP,West Ham,2648,0,0.85,3.6288,3.778,0.1492,1,1,0.0,1,0
2024-25,15,entered,366,B.Fernandes,MID,Man Utd,1174,335,0.72,3.6668,4.4516,0.7848,1,0,75.0,0,9
2024-25,16,left,99,Mbeumo,MID,Brentford,1345,360,0.72,3.4404,3.272,-0.1684,1,0,90.0,0,9
2024-25,16,left,70,Kerkez,DEF,Bournemouth,1277,350,0.72,2.686,2.0756,-0.6104,1,0,90.0,0,2
2024-25,16,left,422,Aina,DEF,Nott'm Forest,1283,332,0.72,2.926,2.2312,-0.6948,1,0,90.0,0,2
2024-25,16,left,136,Mitoma,MID,Brighton,1272,358,0.72,3.3136,3.4524,0.1388,1,0,90.0,0,2
2024-25,16,left,617,Evanilson,FWD,Bournemouth,1029,323,0.72,3.3924,3.4472,0.0548,1,1,79.0,0,2
2024-25,16,left,14,Ramsdale,GKP,Southampton,810,0,0.85,3.3892,2.3148,-1.0744,1,1,0.0,1,0
2024-25,16,entered,361,Rúben,DEF,Man City,996,270,0.72,2.4768,3.2368,0.76,1,0,90.0,0,1
2024-25,16,entered,13,Ødegaard,MID,Arsenal,664,321,0.72,3.3676,4.6672,1.2996,1,0,61.0,0,3
2024-25,16,entered,15,Raya,GKP,Arsenal,1350,360,0.85,3.2176,3.9736,0.756,1,0,90.0,0,6
2024-25,16,entered,335,Robertson,DEF,Liverpool,1025,270,0.72,2.7104,3.3556,0.6452,1,1,16.0,0,-3
2024-25,16,entered,82,Solanke,FWD,Spurs,1067,270,0.72,2.9276,4.0588,1.1312,1,1,81.0,0,5
2024-25,16,entered,339,Virgil,DEF,Liverpool,1260,270,0.72,2.6096,3.1832,0.5736,1,1,90.0,0,1
2024-25,17,left,267,Davis,DEF,Ipswich,1440,360,0.72,2.8612,2.49,-0.3712,0,1,90.0,0,0
2024-25,17,left,36,Digne,DEF,Aston Villa,1163,301,0.72,2.8732,1.728,-1.1452,1,0,90.0,0,2
2024-25,17,left,211,Muñoz,DEF,Crystal Palace,1354,360,0.72,2.9464,2.076,-0.8704,1,1,0.0,1,0
2024-25,17,left,491,Johnson,MID,Spurs,1170,277,0.72,3.7728,3.7188,-0.054,1,0,32.0,0,4
2024-25,17,entered,88,Collins,DEF,Brentford,1440,360,0.72,2.7564,3.01,0.2536,1,0,90.0,0,1
2024-25,17,entered,17,Saka,MID,Arsenal,1245,343,0.72,3.8156,4.8004,0.9848,1,0,23.0,0,1
