season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_mu_enter,ctrl_mu_left,d_ctrl,abs_ctrl_gap,gap_bucket,du,dpts,enter_mu_delta,both60,same_pos,model_pref_enter,actual_pref_enter,tie_pts,ctrl_pref_enter,ctrl_pref_left,rank_err
2023-24,PASS,3,308,Salah,MID,355,Haaland,FWD,3.5804,3.7232,-0.1428,0.1428,near,0.7676,1.0,0.542,1,0,1,1,0,0,1,0
2023-24,PASS,3,308,Salah,MID,236,Olise,MID,3.5804,2.9848,0.5956,0.5956,mid,1.1376,5.0,0.542,0,1,1,1,0,1,0,0
2023-24,PASS,3,308,Salah,MID,198,Cucurella,DEF,3.5804,2.0,1.5804,1.5804,large,2.1332,5.0,0.542,0,0,1,1,0,1,0,0
2023-24,PASS,3,294,Diogo J.,MID,8,G.Jesus,FWD,2.6016,3.2084,-0.6068,0.6068,mid,0.5424,3.0,1.1492,0,0,1,1,0,0,1,0
2023-24,PASS,3,294,Diogo J.,MID,355,Haaland,FWD,2.6016,3.7232,-1.1216,1.1216,large,0.396,0.0,1.1492,0,0,1,0,1,0,1,0
2023-24,PASS,3,294,Diogo J.,MID,236,Olise,MID,2.6016,2.9848,-0.3832,0.3832,mid,0.766,4.0,1.1492,0,1,1,1,0,0,1,0
2023-24,PASS,3,294,Diogo J.,MID,198,Cucurella,DEF,2.6016,2.0,0.6016,0.6016,mid,1.7616,4.0,1.1492,0,0,1,1,0,1,0,0
2023-24,PASS,4,293,Darwin,FWD,259,McNeil,MID,2.4616,2.8332,-0.3716,0.3716,mid,0.3064,7.0,0.678,0,0,1,1,0,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,226,Eze,MID,2.4144,3.0572,-0.6428,0.6428,mid,-0.094,-1.0,0.6892,0,0,0,0,0,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,355,Haaland,FWD,2.4144,3.9528,-1.5384,1.5384,large,-0.59,-6.0,0.6892,0,0,0,0,0,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,396,Rashford,MID,2.4144,3.236,-0.8216,0.8216,large,-0.3068,-2.0,0.6892,0,0,0,0,0,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,439,Boly,DEF,2.4144,2.4292,-0.0148,0.0148,near,0.7524,0.0,0.6892,0,1,1,0,1,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,504,Maddison,MID,2.4144,3.3576,-0.9432,0.9432,large,-0.254,-1.0,0.6892,0,0,0,0,0,0,1,0
2023-24,PASS,5,195,Chilwell,DEF,511,Romero,DEF,2.4144,2.4416,-0.0272,0.0272,near,0.6352,-2.0,0.6892,0,1,1,0,0,0,1,1
2023-24,PASS,5,294,Diogo J.,MID,226,Eze,MID,2.706,3.0572,-0.3512,0.3512,mid,0.6864,0.0,1.178,0,1,1,0,1,0,1,0
2023-24,PASS,5,294,Diogo J.,MID,355,Haaland,FWD,2.706,3.9528,-1.2468,1.2468,large,0.1904,-5.0,1.178,0,0,1,0,0,0,1,1
2023-24,PASS,5,294,Diogo J.,MID,396,Rashford,MID,2.706,3.236,-0.53,0.53,mid,0.4736,-1.0,1.178,0,1,1,0,0,0,1,1
2023-24,PASS,5,294,Diogo J.,MID,439,Boly,DEF,2.706,2.4292,0.2768,0.2768,mid,1.5328,1.0,1.178,0,0,1,1,0,1,0,0
2023-24,PASS,5,294,Diogo J.,MID,504,Maddison,MID,2.706,3.3576,-0.6516,0.6516,mid,0.5264,0.0,1.178,0,1,1,0,1,0,1,0
2023-24,PASS,5,294,Diogo J.,MID,511,Romero,DEF,2.706,2.4416,0.2644,0.2644,mid,1.4156,-1.0,1.178,0,0,1,0,0,1,0,1
2023-24,PASS,5,13,Nketiah,FWD,226,Eze,MID,2.0704,3.0572,-0.9868,0.9868,large,-0.0436,1.0,1.0836,1,0,0,1,0,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,355,Haaland,FWD,2.0704,3.9528,-1.8824,1.8824,large,-0.5396,-4.0,1.0836,1,1,0,0,0,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,396,Rashford,MID,2.0704,3.236,-1.1656,1.1656,large,-0.2564,0.0,1.0836,1,0,0,0,1,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,439,Boly,DEF,2.0704,2.4292,-0.3588,0.3588,mid,0.8028,2.0,1.0836,0,0,1,1,0,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,504,Maddison,MID,2.0704,3.3576,-1.2872,1.2872,large,-0.2036,1.0,1.0836,1,0,0,1,0,0,1,0
2023-24,PASS,5,13,Nketiah,FWD,511,Romero,DEF,2.0704,2.4416,-0.3712,0.3712,mid,0.6856,0.0,1.0836,1,0,1,0,1,0,1,0
2023-24,PASS,5,430,Trippier,DEF,226,Eze,MID,2.4448,3.0572,-0.6124,0.6124,mid,-0.4336,7.0,0.3192,1,0,0,1,0,0,1,0
2023-24,PASS,5,430,Trippier,DEF,355,Haaland,FWD,2.4448,3.9528,-1.508,1.508,large,-0.9296,2.0,0.3192,1,0,0,1,0,0,1,0
2023-24,PASS,5,430,Trippier,DEF,396,Rashford,MID,2.4448,3.236,-0.7912,0.7912,large,-0.6464,6.0,0.3192,1,0,0,1,0,0,1,0
2023-24,PASS,5,430,Trippier,DEF,439,Boly,DEF,2.4448,2.4292,0.0156,0.0156,near,0.4128,8.0,0.3192,0,1,1,1,0,1,0,0
2023-24,PASS,5,430,Trippier,DEF,504,Maddison,MID,2.4448,3.3576,-0.9128,0.9128,large,-0.5936,7.0,0.3192,1,0,0,1,0,0,1,0
2023-24,PASS,5,430,Trippier,DEF,511,Romero,DEF,2.4448,2.4416,0.0032,0.0032,near,0.2956,6.0,0.3192,1,1,1,1,0,1,0,0
2023-24,PASS,5,526,Bowen,MID,226,Eze,MID,3.04,3.0572,-0.0172,0.0172,near,0.4604,1.0,0.618,1,1,1,1,0,0,1,0
2023-24,PASS,5,526,Bowen,MID,355,Haaland,FWD,3.04,3.9528,-0.9128,0.9128,large,-0.0356,-4.0,0.618,1,0,0,0,0,0,1,0
2023-24,PASS,5,526,Bowen,MID,396,Rashford,MID,3.04,3.236,-0.196,0.196,near,0.2476,0.0,0.618,1,1,1,0,1,0,1,0
2023-24,PASS,5,526,Bowen,MID,439,Boly,DEF,3.04,2.4292,0.6108,0.6108,mid,1.3068,2.0,0.618,0,0,1,1,0,1,0,0
2023-24,PASS,5,526,Bowen,MID,504,Maddison,MID,3.04,3.3576,-0.3176,0.3176,mid,0.3004,1.0,0.618,1,1,1,1,0,0,1,0
2023-24,PASS,5,526,Bowen,MID,511,Romero,DEF,3.04,2.4416,0.5984,0.5984,mid,1.1896,0.0,0.618,1,0,1,0,1,1,0,0
2023-24,PASS,5,308,Salah,MID,226,Eze,MID,3.4688,3.0572,0.4116,0.4116,mid,0.7276,9.0,0.4564,1,1,1,1,0,1,0,0
2023-24,PASS,5,308,Salah,MID,355,Haaland,FWD,3.4688,3.9528,-0.484,0.484,mid,0.2316,4.0,0.4564,1,0,1,1,0,0,1,0
2023-24,PASS,5,308,Salah,MID,396,Rashford,MID,3.4688,3.236,0.2328,0.2328,near,0.5148,8.0,0.4564,1,1,1,1,0,1,0,0
2023-24,PASS,5,308,Salah,MID,439,Boly,DEF,3.4688,2.4292,1.0396,1.0396,large,1.574,10.0,0.4564,0,0,1,1,0,1,0,0
2023-24,PASS,5,308,Salah,MID,504,Maddison,MID,3.4688,3.3576,0.1112,0.1112,near,0.5676,9.0,0.4564,1,1,1,1,0,1,0,0
2023-24,PASS,5,308,Salah,MID,511,Romero,DEF,3.4688,2.4416,1.0272,1.0272,large,1.4568,8.0,0.4564,1,0,1,1,0,1,0,0
2023-24,PASS,6,433,Wilson,FWD,664,Ward-Prowse,MID,2.9392,2.8892,0.05,0.05,near,0.4964,4.0,0.4464,1,0,1,1,0,1,0,0
2023-24,PASS,6,433,Wilson,FWD,234,Mitchell,DEF,2.9392,2.7112,0.228,0.228,near,0.6988,1.0,0.4464,1,0,1,1,0,1,0,0
2023-24,PASS,6,433,Wilson,FWD,349,De Bruyne,MID,2.9392,3.594,-0.6548,0.6548,mid,-0.2084,6.0,0.4464,0,0,0,1,0,0,1,0
2023-24,PASS,6,226,Eze,MID,664,Ward-Prowse,MID,2.8508,2.8892,-0.0384,0.0384,near,0.1352,1.0,0.1736,1,1,1,1,0,0,1,0
2023-24,PASS,6,226,Eze,MID,234,Mitchell,DEF,2.8508,2.7112,0.1396,0.1396,near,0.3376,-2.0,0.1736,1,0,1,0,0,1,0,1
2023-24,PASS,6,226,Eze,MID,349,De Bruyne,MID,2.8508,3.594,-0.7432,0.7432,mid,-0.5696,3.0,0.1736,0,1,0,1,0,0,1,0
2023-24,PASS,6,293,Darwin,FWD,664,Ward-Prowse,MID,2.6076,2.8892,-0.2816,0.2816,mid,0.2516,4.0,0.5332,1,0,1,1,0,0,1,0
2023-24,PASS,6,293,Darwin,FWD,234,Mitchell,DEF,2.6076,2.7112,-0.1036,0.1036,near,0.454,1.0,0.5332,1,0,1,1,0,0,1,0
2023-24,PASS,6,293,Darwin,FWD,349,De Bruyne,MID,2.6076,3.594,-0.9864,0.9864,large,-0.4532,6.0,0.5332,0,0,0,1,0,0,1,0
2023-24,PASS,7,433,Wilson,FWD,355,Haaland,FWD,3.4888,4.4984,-1.0096,1.0096,large,-0.2768,-2.0,0.4964,0,1,0,0,0,0,1,0
2023-24,PASS,7,433,Wilson,FWD,220,Andersen,DEF,3.4888,2.8,0.6888,0.6888,mid,1.1416,-15.0,0.4964,0,0,1,0,0,1,0,1
2023-24,PASS,7,433,Wilson,FWD,165,Cullen,MID,3.4888,3.4092,0.0796,0.0796,near,0.576,-4.0,0.4964,0,0,1,0,0,1,0,1
2023-24,PASS,7,506,Pedro Porro,DEF,355,Haaland,FWD,2.5028,4.4984,-1.9956,1.9956,large,-1.0972,5.0,0.662,1,0,0,1,0,0,1,0
2023-24,PASS,7,506,Pedro Porro,DEF,220,Andersen,DEF,2.5028,2.8,-0.2972,0.2972,mid,0.3212,-8.0,0.662,1,1,1,0,0,0,1,1
2023-24,PASS,7,506,Pedro Porro,DEF,165,Cullen,MID,2.5028,3.4092,-0.9064,0.9064,large,-0.2444,3.0,0.662,1,0,0,1,0,0,1,0
2023-24,PASS,7,526,Bowen,MID,355,Haaland,FWD,3.4852,4.4984,-1.0132,1.0132,large,-0.2096,7.0,0.5672,1,0,0,1,0,0,1,0
2023-24,PASS,7,526,Bowen,MID,220,Andersen,DEF,3.4852,2.8,0.6852,0.6852,mid,1.2088,-6.0,0.5672,1,0,1,0,0,1,0,1
2023-24,PASS,7,526,Bowen,MID,165,Cullen,MID,3.4852,3.4092,0.076,0.076,near,0.6432,5.0,0.5672,1,1,1,1,0,1,0,0
2023-24,PASS,8,13,Nketiah,FWD,281,Ream,DEF,2.3892,2.858,-0.4688,0.4688,mid,0.78,0.0,1.1176,1,0,1,0,1,0,1,0
2023-24,PASS,8,13,Nketiah,FWD,326,Morris,FWD,2.3892,3.2032,-0.814,0.814,large,0.3036,1.0,1.1176,1,1,1,1,0,0,1,0
2023-24,PASS,8,13,Nketiah,FWD,14,Ødegaard,MID,2.3892,3.6916,-1.3024,1.3024,large,-0.092,-1.0,1.1176,1,0,0,0,0,0,1,0
2023-24,PASS,8,228,Guéhi,DEF,281,Ream,DEF,2.8008,2.858,-0.0572,0.0572,near,0.1552,7.0,0.0812,1,1,1,1,0,0,1,0
2023-24,PASS,8,228,Guéhi,DEF,326,Morris,FWD,2.8008,3.2032,-0.4024,0.4024,mid,-0.3212,8.0,0.0812,1,0,0,1,0,0,1,0
2023-24,PASS,8,228,Guéhi,DEF,14,Ødegaard,MID,2.8008,3.6916,-0.8908,0.8908,large,-0.7168,6.0,0.0812,1,0,0,1,0,0,1,0
2023-24,PASS,8,516,Son,MID,281,Ream,DEF,3.6804,2.858,0.8224,0.8224,large,1.3756,1.0,0.422,1,0,1,1,0,1,0,0
2023-24,PASS,8,516,Son,MID,326,Morris,FWD,3.6804,3.2032,0.4772,0.4772,mid,0.8992,2.0,0.422,1,0,1,1,0,1,0,0
2023-24,PASS,8,516,Son,MID,14,Ødegaard,MID,3.6804,3.6916,-0.0112,0.0112,near,0.5036,0.0,0.422,1,1,1,0,1,0,1,0
2023-24,PASS,9,433,Wilson,FWD,584,Pau,DEF,3.2484,2.778,0.4704,0.4704,mid,1.0816,4.0,0.6112,1,0,1,1,0,1,0,0
2023-24,PASS,9,433,Wilson,FWD,355,Haaland,FWD,3.2484,4.8388,-1.5904,1.5904,large,-0.8148,-2.0,0.6112,1,1,0,0,0,0,1,0
2023-24,PASS,9,433,Wilson,FWD,220,Andersen,DEF,3.2484,2.8584,0.39,0.39,mid,1.0452,6.0,0.6112,1,0,1,1,0,1,0,0
2023-24,PASS,9,433,Wilson,FWD,439,Boly,DEF,3.2484,2.8488,0.3996,0.3996,mid,1.0328,0.0,0.6112,1,0,1,0,1,1,0,0
2023-24,PASS,9,506,Pedro Porro,DEF,584,Pau,DEF,2.8408,2.778,0.0628,0.0628,near,0.6684,4.0,0.6056,1,1,1,1,0,1,0,0
2023-24,PASS,9,506,Pedro Porro,DEF,355,Haaland,FWD,2.8408,4.8388,-1.998,1.998,large,-1.228,-2.0,0.6056,1,0,0,0,0,0,1,0
2023-24,PASS,9,506,Pedro Porro,DEF,220,Andersen,DEF,2.8408,2.8584,-0.0176,0.0176,near,0.632,6.0,0.6056,1,1,1,1,0,0,1,0
2023-24,PASS,9,506,Pedro Porro,DEF,439,Boly,DEF,2.8408,2.8488,-0.008,0.008,near,0.6196,0.0,0.6056,1,1,1,0,1,0,1,0
2023-24,PASS,9,307,Robertson,DEF,584,Pau,DEF,2.7188,2.778,-0.0592,0.0592,near,0.3392,-2.0,0.3984,0,1,1,0,0,0,1,1
2023-24,PASS,9,307,Robertson,DEF,355,Haaland,FWD,2.7188,4.8388,-2.12,2.12,large,-1.5572,-8.0,0.3984,0,0,0,0,0,0,1,0
2023-24,PASS,9,307,Robertson,DEF,220,Andersen,DEF,2.7188,2.8584,-0.1396,0.1396,near,0.3028,0.0,0.3984,0,1,1,0,1,0,1,0
2023-24,PASS,9,307,Robertson,DEF,439,Boly,DEF,2.7188,2.8488,-0.13,0.13,near,0.2904,-6.0,0.3984,0,1,1,0,0,0,1,1
2023-24,PASS,9,430,Trippier,DEF,584,Pau,DEF,3.258,2.778,0.48,0.48,mid,0.7528,8.0,0.2728,1,1,1,1,0,1,0,0
2023-24,PASS,9,430,Trippier,DEF,355,Haaland,FWD,3.258,4.8388,-1.5808,1.5808,large,-1.1436,2.0,0.2728,1,0,0,1,0,0,1,0
2023-24,PASS,9,430,Trippier,DEF,220,Andersen,DEF,3.258,2.8584,0.3996,0.3996,mid,0.7164,10.0,0.2728,1,1,1,1,0,1,0,0
2023-24,PASS,9,430,Trippier,DEF,439,Boly,DEF,3.258,2.8488,0.4092,0.4092,mid,0.704,4.0,0.2728,1,1,1,1,0,1,0,0
2023-24,PASS,10,307,Robertson,DEF,275,Leno,GKP,2.828,3.6148,-0.7868,0.7868,large,-0.3784,-3.0,0.3856,0,0,0,0,0,0,1,0
2023-24,PASS,10,307,Robertson,DEF,355,Haaland,FWD,2.828,4.2468,-1.4188,1.4188,large,-0.9172,-16.0,0.3856,0,0,0,0,0,0,1,0
2023-24,PASS,10,307,Robertson,DEF,197,Colwill,DEF,2.828,2.9208,-0.0928,0.0928,near,0.2928,-1.0,0.3856,0,1,1,0,0,0,1,1
2023-24,PASS,10,291,A.Becker,GKP,275,Leno,GKP,3.6668,3.6148,0.052,0.052,near,0.0584,4.0,-0.0164,1,1,1,1,0,1,0,0
2023-24,PASS,10,291,A.Becker,GKP,355,Haaland,FWD,3.6668,4.2468,-0.58,0.58,mid,-0.4804,-9.0,-0.0164,1,0,0,0,0,0,1,0
2023-24,PASS,10,291,A.Becker,GKP,197,Colwill,DEF,3.6668,2.9208,0.746,0.746,mid,0.7296,6.0,-0.0164,1,0,1,1,0,1,0,0
2023-24,PASS,10,60,Watkins,FWD,275,Leno,GKP,3.4284,3.6148,-0.1864,0.1864,near,-0.1396,-1.0,0.024,1,0,0,0,0,0,1,0
2023-24,PASS,10,60,Watkins,FWD,355,Haaland,FWD,3.4284,4.2468,-0.8184,0.8184,large,-0.6784,-14.0,0.024,1,1,0,0,0,0,1,0
2023-24,PASS,10,60,Watkins,FWD,197,Colwill,DEF,3.4284,2.9208,0.5076,0.5076,mid,0.5316,1.0,0.024,1,0,1,1,0,1,0,0
2023-24,PASS,11,506,Pedro Porro,DEF,112,Pinnock,DEF,2.7924,2.8428,-0.0504,0.0504,near,0.3384,-1.0,0.4852,1,1,1,0,0,0,1,1
2023-24,PASS,11,506,Pedro Porro,DEF,265,Tarkowski,DEF,2.7924,2.798,-0.0056,0.0056,near,0.4148,-1.0,0.4852,1,1,1,0,0,0,1,1
2023-24,PASS,11,506,Pedro Porro,DEF,504,Maddison,MID,2.7924,3.56,-0.7676,0.7676,large,-0.2824,-1.0,0.4852,0,0,0,0,0,0,1,0
2023-24,PASS,11,506,Pedro Porro,DEF,511,Romero,DEF,2.7924,2.8812,-0.0888,0.0888,near,0.3264,4.0,0.4852,0,1,1,1,0,0,1,0
2023-24,PASS,11,245,Branthwaite,DEF,112,Pinnock,DEF,2.2256,2.8428,-0.6172,0.6172,mid,-0.1252,0.0,0.5884,1,1,0,0,1,0,1,0
2023-24,PASS,11,245,Branthwaite,DEF,265,Tarkowski,DEF,2.2256,2.798,-0.5724,0.5724,mid,-0.0488,0.0,0.5884,1,1,0,0,1,0,1,0
2023-24,PASS,11,245,Branthwaite,DEF,504,Maddison,MID,2.2256,3.56,-1.3344,1.3344,large,-0.746,0.0,0.5884,0,0,0,0,1,0,1,0
2023-24,PASS,11,245,Branthwaite,DEF,511,Romero,DEF,2.2256,2.8812,-0.6556,0.6556,mid,-0.1372,5.0,0.5884,0,1,0,1,0,0,1,0
2023-24,PASS,11,430,Trippier,DEF,112,Pinnock,DEF,3.232,2.8428,0.3892,0.3892,mid,0.536,8.0,0.2432,1,1,1,1,0,1,0,0
2023-24,PASS,11,430,Trippier,DEF,265,Tarkowski,DEF,3.232,2.798,0.434,0.434,mid,0.6124,8.0,0.2432,1,1,1,1,0,1,0,0
2023-24,PASS,11,430,Trippier,DEF,504,Maddison,MID,3.232,3.56,-0.328,0.328,mid,-0.0848,8.0,0.2432,0,0,0,1,0,0,1,0
2023-24,PASS,11,430,Trippier,DEF,511,Romero,DEF,3.232,2.8812,0.3508,0.3508,mid,0.524,13.0,0.2432,0,1,1,1,0,1,0,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,112,Pinnock,DEF,2.8912,2.8428,0.0484,0.0484,near,0.4808,1.0,0.5288,1,0,1,1,0,1,0,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,265,Tarkowski,DEF,2.8912,2.798,0.0932,0.0932,near,0.5572,1.0,0.5288,1,0,1,1,0,1,0,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,504,Maddison,MID,2.8912,3.56,-0.6688,0.6688,mid,-0.14,1.0,0.5288,0,0,0,1,0,0,1,0
2023-24,PASS,11,246,Calvert-Lewin,FWD,511,Romero,DEF,2.8912,2.8812,0.01,0.01,near,0.4688,6.0,0.5288,0,0,1,1,0,1,0,0
2023-24,PASS,12,516,Son,MID,362,Palmer,MID,3.7804,3.2504,0.53,0.53,mid,0.766,-4.0,0.236,1,1,1,0,0,1,0,1
2023-24,PASS,12,516,Son,MID,355,Haaland,FWD,3.7804,4.4292,-0.6488,0.6488,mid,-0.2368,-14.0,0.236,1,0,0,0,0,0,1,0
2023-24,PASS,12,516,Son,MID,29,White,DEF,3.7804,2.9592,0.8212,0.8212,large,1.1148,2.0,0.236,0,0,1,1,0,1,0,0
2023-24,PASS,12,430,Trippier,DEF,362,Palmer,MID,2.926,3.2504,-0.3244,0.3244,mid,-0.144,-5.0,0.1804,1,0,0,0,0,0,1,0
2023-24,PASS,12,430,Trippier,DEF,355,Haaland,FWD,2.926,4.4292,-1.5032,1.5032,large,-1.1468,-15.0,0.1804,1,0,0,0,0,0,1,0
2023-24,PASS,12,430,Trippier,DEF,29,White,DEF,2.926,2.9592,-0.0332,0.0332,near,0.2048,1.0,0.1804,0,1,1,1,0,0,1,0
2023-24,PASS,12,60,Watkins,FWD,362,Palmer,MID,3.5796,3.2504,0.3292,0.3292,mid,0.3864,0.0,0.0572,1,0,1,0,1,1,0,0
2023-24,PASS,12,60,Watkins,FWD,355,Haaland,FWD,3.5796,4.4292,-0.8496,0.8496,large,-0.6164,-10.0,0.0572,1,1,0,0,0,0,1,0
2023-24,PASS,12,60,Watkins,FWD,29,White,DEF,3.5796,2.9592,0.6204,0.6204,mid,0.7352,6.0,0.0572,0,0,1,1,0,1,0,0
2023-24,PASS,13,249,A.Doucoure,MID,321,Doughty,DEF,3.0276,2.78,0.2476,0.2476,near,0.3192,-1.0,0.0716,1,0,1,0,0,1,0,1
2023-24,PASS,13,249,A.Doucoure,MID,362,Palmer,MID,3.0276,3.0456,-0.018,0.018,near,0.0536,-1.0,0.0716,1,1,1,0,0,0,1,1
2023-24,PASS,13,249,A.Doucoure,MID,343,J.Alvarez,FWD,3.0276,3.3776,-0.35,0.35,mid,-0.4024,-1.0,0.0716,1,0,0,0,0,0,1,0
2023-24,PASS,13,506,Pedro Porro,DEF,321,Doughty,DEF,2.9352,2.78,0.1552,0.1552,near,0.5336,3.0,0.3784,1,1,1,1,0,1,0,0
2023-24,PASS,13,506,Pedro Porro,DEF,362,Palmer,MID,2.9352,3.0456,-0.1104,0.1104,near,0.268,3.0,0.3784,1,0,1,1,0,0,1,0
2023-24,PASS,13,506,Pedro Porro,DEF,343,J.Alvarez,FWD,2.9352,3.3776,-0.4424,0.4424,mid,-0.188,3.0,0.3784,1,0,0,1,0,0,1,0
2023-24,PASS,13,246,Calvert-Lewin,FWD,321,Doughty,DEF,2.796,2.78,0.016,0.016,near,0.47,0.0,0.454,1,0,1,0,1,1,0,0
2023-24,PASS,13,246,Calvert-Lewin,FWD,362,Palmer,MID,2.796,3.0456,-0.2496,0.2496,near,0.2044,0.0,0.454,1,0,1,0,1,0,1,0
2023-24,PASS,13,246,Calvert-Lewin,FWD,343,J.Alvarez,FWD,2.796,3.3776,-0.5816,0.5816,mid,-0.2516,0.0,0.454,1,1,0,0,1,0,1,0
2023-24,PASS,14,293,Darwin,FWD,211,N.Jackson,FWD,3.3604,3.3168,0.0436,0.0436,near,0.4088,-3.0,0.3652,1,1,1,0,0,1,0,1
2023-24,PASS,15,245,Branthwaite,DEF,377,Dalot,DEF,2.5164,2.8552,-0.3388,0.3388,mid,0.0544,5.0,0.3648,1,1,1,1,0,0,1,0
2023-24,PASS,15,245,Branthwaite,DEF,43,Douglas Luiz,MID,2.5164,3.2416,-0.7252,0.7252,mid,-0.3352,3.0,0.3648,1,0,0,1,0,0,1,0
2023-24,PASS,15,382,Garnacho,MID,377,Dalot,DEF,2.1964,2.8552,-0.6588,0.6588,mid,0.5148,3.0,1.1452,1,0,1,1,0,0,1,0
2023-24,PASS,15,382,Garnacho,MID,43,Douglas Luiz,MID,2.1964,3.2416,-1.0452,1.0452,large,0.1252,1.0,1.1452,1,1,1,1,0,0,1,0
2023-24,PASS,16,26,Trossard,MID,482,Foderingham,GKP,3.2524,3.7628,-0.5104,0.5104,mid,0.0292,-8.0,0.5396,0,0,1,0,0,0,1,1
2023-24,PASS,16,26,Trossard,MID,43,Douglas Luiz,MID,3.2524,3.4164,-0.164,0.164,near,0.4204,-1.0,0.5396,0,1,1,0,0,0,1,1
2023-24,PASS,16,26,Trossard,MID,220,Andersen,DEF,3.2524,2.9036,0.3488,0.3488,mid,0.8988,1.0,0.5396,0,0,1,1,0,1,0,0
2023-24,PASS,16,275,Leno,GKP,482,Foderingham,GKP,3.7564,3.7628,-0.0064,0.0064,near,0.0096,0.0,0.016,1,1,1,0,1,0,1,0
2023-24,PASS,16,275,Leno,GKP,43,Douglas Luiz,MID,3.7564,3.4164,0.34,0.34,mid,0.4008,7.0,0.016,1,0,1,1,0,1,0,0
2023-24,PASS,16,275,Leno,GKP,220,Andersen,DEF,3.7564,2.9036,0.8528,0.8528,large,0.8792,9.0,0.016,1,0,1,1,0,1,0,0
2023-24,PASS,16,245,Branthwaite,DEF,482,Foderingham,GKP,2.4672,3.7628,-1.2956,1.2956,large,-0.9104,-4.0,0.3852,1,0,0,0,0,0,1,0
2023-24,PASS,16,245,Branthwaite,DEF,43,Douglas Luiz,MID,2.4672,3.4164,-0.9492,0.9492,large,-0.5192,3.0,0.3852,1,0,0,1,0,0,1,0
2023-24,PASS,16,245,Branthwaite,DEF,220,Andersen,DEF,2.4672,2.9036,-0.4364,0.4364,mid,-0.0408,5.0,0.3852,1,1,0,1,0,0,1,0
2023-24,PASS,18,557,Hee Chan,MID,362,Palmer,MID,3.2348,3.3076,-0.0728,0.0728,near,0.0876,1.0,0.1604,1,1,1,1,0,0,1,0
2023-24,PASS,18,557,Hee Chan,MID,211,N.Jackson,FWD,3.2348,3.0576,0.1772,0.1772,near,0.3376,1.0,0.1604,1,0,1,1,0,1,0,0
2023-24,PASS,18,311,Tsimikas,DEF,362,Palmer,MID,2.9032,3.3076,-0.4044,0.4044,mid,-0.1816,0.0,0.2228,0,0,0,0,1,0,1,0
2023-24,PASS,18,311,Tsimikas,DEF,211,N.Jackson,FWD,2.9032,3.0576,-0.1544,0.1544,near,0.0684,0.0,0.2228,0,0,1,0,1,0,1,0
2023-24,PASS,19,290,Alexander-Arnold,DEF,112,Pinnock,DEF,3.1656,2.8648,0.3008,0.3008,mid,0.4236,8.0,0.1528,1,1,1,1,0,1,0,0
2023-24,PASS,19,290,Alexander-Arnold,DEF,211,N.Jackson,FWD,3.1656,3.3944,-0.2288,0.2288,near,-0.076,6.0,0.1528,1,0,0,1,0,0,1,0
2023-24,PASS,19,290,Alexander-Arnold,DEF,14,Ødegaard,MID,3.1656,3.748,-0.5824,0.5824,mid,-0.3456,6.0,0.1528,1,0,0,1,0,0,1,0
2023-24,PASS,19,134,Gross,MID,112,Pinnock,DEF,3.468,2.8648,0.6032,0.6032,mid,0.6272,2.0,0.054,1,0,1,1,0,1,0,0
2023-24,PASS,19,134,Gross,MID,211,N.Jackson,FWD,3.468,3.3944,0.0736,0.0736,near,0.1276,0.0,0.054,1,0,1,0,1,1,0,0
2023-24,PASS,19,134,Gross,MID,14,Ødegaard,MID,3.468,3.748,-0.28,0.28,mid,-0.142,0.0,0.054,1,1,0,0,1,0,1,0
2023-24,PASS,19,246,Calvert-Lewin,FWD,112,Pinnock,DEF,3.0376,2.8648,0.1728,0.1728,near,0.5112,1.0,0.3684,0,0,1,1,0,1,0,0
2023-24,PASS,19,246,Calvert-Lewin,FWD,211,N.Jackson,FWD,3.0376,3.3944,-0.3568,0.3568,mid,0.0116,-1.0,0.3684,0,1,1,0,0,0,1,1
2023-24,PASS,19,246,Calvert-Lewin,FWD,14,Ødegaard,MID,3.0376,3.748,-0.7104,0.7104,mid,-0.258,-1.0,0.3684,0,0,0,0,0,0,1,0
2023-24,PASS,20,342,Aké,DEF,313,Virgil,DEF,2.9156,3.0896,-0.174,0.174,near,-0.0148,5.0,0.1872,1,1,0,1,0,0,1,0
2023-24,PASS,21,236,Olise,MID,134,Gross,MID,3.3252,3.442,-0.1168,0.1168,near,0.0364,-3.0,0.2056,0,1,1,0,0,0,1,1
2023-24,PASS,23,31,Zinchenko,DEF,506,Pedro Porro,DEF,2.9864,3.0844,-0.098,0.098,near,0.0,0.0,0.098,0,1,0,0,1,0,1,0
