season,gw,movement,player_id,web_name,position,v1_p_start,v1_bucket,actual_minutes,blank,actual_points
2023-24,7,entered,182,Vitinho,DEF,0.1,<0.60,2.0,0,1
2023-24,7,entered,614,Kaminski,GKP,0.88,0.80-0.90,180.0,0,4
2023-24,7,entered,326,Morris,FWD,0.28,<0.60,167.0,0,10
2023-24,8,left,293,Darwin,FWD,0.72,0.70-0.80,90.0,0,5
2023-24,8,left,430,Trippier,DEF,0.28,<0.60,90.0,0,6
2023-24,8,entered,8,G.Jesus,FWD,0.72,0.70-0.80,90.0,0,1
2023-24,8,entered,265,Tarkowski,DEF,0.22,<0.60,90.0,0,7
2023-24,9,left,108,Mbeumo,MID,0.48,<0.60,90.0,0,14
2023-24,9,left,197,Colwill,DEF,0.48,<0.60,90.0,0,1
2023-24,9,entered,195,Chilwell,DEF,0.28,<0.60,0.0,1,0
2023-24,9,entered,492,Bentancur,MID,0.68,0.60-0.70,0.0,1,0
2023-24,10,left,516,Son,MID,0.48,<0.60,90.0,0,10
2023-24,10,left,108,Mbeumo,MID,0.48,<0.60,90.0,0,13
2023-24,10,left,275,Leno,GKP,0.88,0.80-0.90,90.0,0,3
2023-24,10,left,119,Wissa,FWD,0.48,<0.60,75.0,0,2
2023-24,10,left,220,Andersen,DEF,0.48,<0.60,90.0,0,3
2023-24,10,left,29,White,DEF,0.48,<0.60,65.0,0,6
2023-24,10,entered,385,Henderson,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,10,entered,354,Grealish,MID,0.72,0.70-0.80,86.0,0,3
2023-24,10,entered,611,Disasi,DEF,0.48,<0.60,66.0,0,2
2023-24,10,entered,228,Guéhi,DEF,0.22,<0.60,90.0,0,1
2023-24,10,entered,492,Bentancur,MID,0.68,0.60-0.70,1.0,0,1
2023-24,10,entered,212,Nkunku,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,11,left,228,Guéhi,DEF,0.48,<0.60,90.0,0,5
2023-24,11,left,516,Son,MID,0.48,<0.60,90.0,0,2
2023-24,11,left,60,Watkins,FWD,0.48,<0.60,90.0,0,2
2023-24,11,left,220,Andersen,DEF,0.48,<0.60,90.0,0,5
2023-24,11,left,511,Romero,DEF,0.48,<0.60,32.0,0,-4
2023-24,11,entered,321,Doughty,DEF,0.22,<0.60,90.0,0,2
2023-24,11,entered,355,Haaland,FWD,0.48,<0.60,45.0,0,1
2023-24,11,entered,265,Tarkowski,DEF,0.22,<0.60,90.0,0,1
2023-24,11,entered,112,Pinnock,DEF,0.22,<0.60,90.0,0,1
2023-24,11,entered,212,Nkunku,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,12,left,228,Guéhi,DEF,0.48,<0.60,90.0,0,1
2023-24,12,left,516,Son,MID,0.48,<0.60,90.0,0,2
2023-24,12,left,108,Mbeumo,MID,0.48,<0.60,90.0,0,2
2023-24,12,left,430,Trippier,DEF,0.48,<0.60,90.0,0,1
2023-24,12,left,275,Leno,GKP,0.9,0.90-1.00,90.0,0,2
2023-24,12,entered,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,12,entered,291,A.Becker,GKP,0.9,0.90-1.00,90.0,0,7
2023-24,12,entered,19,Saka,MID,0.24,<0.60,80.0,0,5
2023-24,12,entered,313,Virgil,DEF,0.48,<0.60,90.0,0,6
2023-24,12,entered,29,White,DEF,0.48,<0.60,0.0,1,0
2023-24,13,left,664,Ward-Prowse,MID,0.48,<0.60,90.0,0,2
2023-24,13,left,506,Pedro Porro,DEF,0.48,<0.60,90.0,0,5
2023-24,13,left,516,Son,MID,0.48,<0.60,90.0,0,2
2023-24,13,left,430,Trippier,DEF,0.48,<0.60,90.0,0,1
2023-24,13,entered,355,Haaland,FWD,0.48,<0.60,90.0,0,7
2023-24,13,entered,321,Doughty,DEF,0.22,<0.60,78.0,0,2
2023-24,13,entered,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,13,entered,112,Pinnock,DEF,0.48,<0.60,90.0,0,2
2023-24,14,left,43,Douglas Luiz,MID,0.48,<0.60,90.0,0,2
2023-24,14,left,526,Bowen,MID,0.48,<0.60,90.0,0,2
2023-24,14,left,112,Pinnock,DEF,0.48,<0.60,90.0,0,2
2023-24,14,left,275,Leno,GKP,0.9,0.90-1.00,90.0,0,1
2023-24,14,left,60,Watkins,FWD,0.48,<0.60,90.0,0,11
2023-24,14,entered,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,14,entered,291,A.Becker,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,14,entered,19,Saka,MID,0.24,<0.60,90.0,0,8
2023-24,14,entered,20,Saliba,DEF,0.48,<0.60,90.0,0,1
2023-24,14,entered,212,Nkunku,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,15,left,228,Guéhi,DEF,0.48,<0.60,90.0,0,1
2023-24,15,left,516,Son,MID,0.48,<0.60,87.0,0,2
2023-24,15,left,31,Zinchenko,DEF,0.48,<0.60,26.0,0,1
2023-24,15,left,526,Bowen,MID,0.48,<0.60,90.0,0,7
2023-24,15,left,60,Watkins,FWD,0.48,<0.60,89.0,0,1
2023-24,15,left,415,Isak,FWD,0.48,<0.60,90.0,0,2
2023-24,15,entered,321,Doughty,DEF,0.22,<0.60,87.0,0,8
2023-24,15,entered,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,15,entered,355,Haaland,FWD,0.48,<0.60,90.0,0,2
2023-24,15,entered,265,Tarkowski,DEF,0.22,<0.60,90.0,0,6
2023-24,15,entered,212,Nkunku,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,15,entered,349,De Bruyne,MID,0.72,0.70-0.80,0.0,1,0
2023-24,16,left,415,Isak,FWD,0.48,<0.60,63.0,0,2
2023-24,16,left,362,Palmer,MID,0.48,<0.60,90.0,0,1
2023-24,16,left,526,Bowen,MID,0.48,<0.60,90.0,0,2
2023-24,16,left,511,Romero,DEF,0.48,<0.60,90.0,0,1
2023-24,16,entered,673,Adams,MID,0.82,0.80-0.90,0.0,1,0
2023-24,16,entered,220,Andersen,DEF,0.48,<0.60,90.0,0,0
2023-24,16,entered,212,Nkunku,FWD,0.72,0.70-0.80,0.0,1,0
2023-24,16,entered,349,De Bruyne,MID,0.72,0.70-0.80,0.0,1,0
2023-24,17,left,43,Douglas Luiz,MID,0.68,0.60-0.70,0.0,1,0
2023-24,17,left,220,Andersen,DEF,0.68,0.60-0.70,90.0,0,0
2023-24,17,entered,112,Pinnock,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,17,entered,343,J.Alvarez,FWD,0.68,0.60-0.70,90.0,0,2
2023-24,18,left,373,B.Fernandes,MID,0.68,0.60-0.70,90.0,0,1
2023-24,18,entered,664,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,3
2023-24,19,left,385,Henderson,GKP,0.88,0.80-0.90,90.0,0,1
2023-24,19,left,43,Douglas Luiz,MID,0.68,0.60-0.70,90.0,0,2
2023-24,19,left,60,Watkins,FWD,0.68,0.60-0.70,90.0,0,2
2023-24,19,entered,249,A.Doucoure,MID,0.68,0.60-0.70,0.0,1,0
2023-24,19,entered,482,Foderingham,GKP,0.9,0.90-1.00,90.0,0,2
2023-24,19,entered,373,B.Fernandes,MID,0.68,0.60-0.70,90.0,0,1
2023-24,20,left,48,Konsa,DEF,0.68,0.60-0.70,90.0,0,0
2023-24,20,left,353,Foden,MID,0.68,0.60-0.70,90.0,0,12
2023-24,20,left,291,A.Becker,GKP,0.9,0.90-1.00,90.0,0,1
2023-24,20,left,108,Mbeumo,MID,0.48,<0.60,0.0,1,0
2023-24,20,entered,275,Leno,GKP,0.9,0.90-1.00,90.0,0,1
2023-24,20,entered,313,Virgil,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,20,entered,43,Douglas Luiz,MID,0.68,0.60-0.70,90.0,0,10
2023-24,20,entered,526,Bowen,MID,0.68,0.60-0.70,90.0,0,3
2023-24,21,left,353,Foden,MID,0.68,0.60-0.70,90.0,0,2
2023-24,21,left,290,Alexander-Arnold,DEF,0.68,0.60-0.70,0.0,1,0
2023-24,21,left,43,Douglas Luiz,MID,0.68,0.60-0.70,90.0,0,3
2023-24,21,left,557,Hee Chan,MID,0.68,0.60-0.70,0.0,1,0
2023-24,21,left,343,J.Alvarez,FWD,0.68,0.60-0.70,90.0,0,2
2023-24,21,left,349,De Bruyne,MID,0.72,0.70-0.80,21.0,0,12
2023-24,21,entered,516,Son,MID,0.68,0.60-0.70,0.0,1,0
2023-24,21,entered,134,Gross,MID,0.68,0.60-0.70,90.0,0,3
2023-24,21,entered,14,Ødegaard,MID,0.68,0.60-0.70,90.0,0,3
2023-24,21,entered,211,N.Jackson,FWD,0.68,0.60-0.70,0.0,1,0
2023-24,21,entered,85,Solanke,FWD,0.68,0.60-0.70,82.0,0,2
2023-24,21,entered,506,Pedro Porro,DEF,0.68,0.60-0.70,90.0,0,6
2023-24,22,left,353,Foden,MID,0.68,0.60-0.70,76.0,0,6
2023-24,22,left,108,Mbeumo,MID,0.48,<0.60,0.0,1,0
2023-24,22,left,558,Raúl,FWD,0.68,0.60-0.70,45.0,0,1
2023-24,22,left,430,Trippier,DEF,0.68,0.60-0.70,90.0,0,7
2023-24,22,left,220,Andersen,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,22,left,349,De Bruyne,MID,0.72,0.70-0.80,70.0,0,7
2023-24,22,entered,516,Son,MID,0.68,0.60-0.70,0.0,1,0
2023-24,22,entered,43,Douglas Luiz,MID,0.68,0.60-0.70,90.0,0,1
2023-24,22,entered,526,Bowen,MID,0.68,0.60-0.70,90.0,0,1
2023-24,22,entered,506,Pedro Porro,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,22,entered,60,Watkins,FWD,0.68,0.60-0.70,90.0,0,7
2023-24,22,entered,511,Romero,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,23,left,353,Foden,MID,0.68,0.60-0.70,90.0,0,20
2023-24,23,left,290,Alexander-Arnold,DEF,0.68,0.60-0.70,57.0,0,1
2023-24,23,left,265,Tarkowski,DEF,0.68,0.60-0.70,90.0,0,1
2023-24,23,left,108,Mbeumo,MID,0.48,<0.60,0.0,1,0
2023-24,23,left,77,Neto,GKP,0.9,0.90-1.00,90.0,0,3
2023-24,23,left,557,Hee Chan,MID,0.68,0.60-0.70,0.0,1,0
2023-24,23,left,117,Toney,FWD,0.72,0.70-0.80,90.0,0,2
2023-24,23,entered,482,Foderingham,GKP,0.9,0.90-1.00,90.0,0,1
2023-24,23,entered,516,Son,MID,0.68,0.60-0.70,0.0,1,0
2023-24,23,entered,5,Gabriel,DEF,0.68,0.60-0.70,90.0,0,-1
2023-24,23,entered,14,Ødegaard,MID,0.68,0.60-0.70,90.0,0,2
2023-24,23,entered,211,N.Jackson,FWD,0.68,0.60-0.70,27.0,0,1
2023-24,23,entered,373,B.Fernandes,MID,0.68,0.60-0.70,90.0,0,6
2023-24,23,entered,31,Zinchenko,DEF,0.68,0.60-0.70,45.0,0,1
2023-24,24,left,321,Doughty,DEF,0.68,0.60-0.70,86.0,0,1
2023-24,24,left,353,Foden,MID,0.68,0.60-0.70,90.0,0,3
2023-24,24,left,265,Tarkowski,DEF,0.82,0.80-0.90,90.0,0,1
2023-24,24,left,108,Mbeumo,MID,0.48,<0.60,0.0,1,0
2023-24,24,left,664,Ward-Prowse,MID,0.68,0.60-0.70,90.0,0,2
2023-24,24,left,220,Andersen,DEF,0.82,0.80-0.90,90.0,0,1
2023-24,24,entered,290,Alexander-Arnold,DEF,0.68,0.60-0.70,45.0,0,4
2023-24,24,entered,362,Palmer,MID,0.68,0.60-0.70,90.0,0,10
2023-24,24,entered,43,Douglas Luiz,MID,0.68,0.60-0.70,90.0,0,10
2023-24,24,entered,557,Hee Chan,MID,0.68,0.60-0.70,0.0,1,0
2023-24,24,entered,506,Pedro Porro,DEF,0.68,0.60-0.70,90.0,0,2
2023-24,24,entered,511,Romero,DEF,0.68,0.60-0.70,90.0,0,2
2023-24,25,left,108,Mbeumo,MID,0.48,<0.60,0.0,1,0
2023-24,25,left,526,Bowen,MID,0.82,0.80-0.90,90.0,0,2
2023-24,25,left,85,Solanke,FWD,0.82,0.80-0.90,90.0,0,12
2023-24,25,left,343,J.Alvarez,FWD,0.68,0.60-0.70,151.0,0,7
2023-24,25,left,664,Ward-Prowse,MID,0.82,0.80-0.90,90.0,0,2
2023-24,25,left,506,Pedro Porro,DEF,0.82,0.80-0.90,0.0,1,0
2023-24,25,entered,353,Foden,MID,0.68,0.60-0.70,180.0,0,5
2023-24,25,entered,290,Alexander-Arnold,DEF,0.68,0.60-0.70,0.0,1,0
2023-24,25,entered,293,Darwin,FWD,0.68,0.60-0.70,45.0,0,5
2023-24,25,entered,326,Morris,FWD,0.68,0.60-0.70,180.0,0,10
2023-24,25,entered,106,Jensen,MID,0.68,0.60-0.70,86.0,0,3
2023-24,25,entered,344,Bernardo,MID,0.68,0.60-0.70,116.0,0,3
2023-24,26,left,664,Ward-Prowse,MID,0.82,0.80-0.90,90.0,0,2
2023-24,26,left,220,Andersen,DEF,0.82,0.80-0.90,90.0,0,6
2023-24,26,left,526,Bowen,MID,0.82,0.80-0.90,90.0,0,20
2023-24,26,entered,373,B.Fernandes,MID,0.82,0.80-0.90,90.0,0,4
2023-24,26,entered,5,Gabriel,DEF,0.68,0.60-0.70,90.0,0,2
2023-24,26,entered,14,Ødegaard,MID,0.68,0.60-0.70,75.0,0,2
2023-24,27,left,516,Son,MID,0.68,0.60-0.70,89.0,0,7
2023-24,27,left,614,Kaminski,GKP,0.9,0.90-1.00,90.0,0,2
2023-24,27,left,526,Bowen,MID,0.82,0.80-0.90,90.0,0,5
2023-24,27,left,112,Pinnock,DEF,0.82,0.80-0.90,0.0,1,0
2023-24,27,left,85,Solanke,FWD,0.82,0.80-0.90,88.0,0,2
2023-24,27,left,664,Ward-Prowse,MID,0.82,0.80-0.90,65.0,0,5
2023-24,27,left,60,Watkins,FWD,0.82,0.80-0.90,90.0,0,13
2023-24,27,entered,321,Doughty,DEF,0.68,0.60-0.70,90.0,0,5
2023-24,27,entered,482,Foderingham,GKP,0.9,0.90-1.00,0.0,1,0
2023-24,27,entered,355,Haaland,FWD,0.68,0.60-0.70,90.0,0,6
2023-24,27,entered,353,Foden,MID,0.82,0.80-0.90,90.0,0,15
2023-24,27,entered,134,Gross,MID,0.82,0.80-0.90,31.0,0,1
2023-24,27,entered,362,Palmer,MID,0.68,0.60-0.70,90.0,0,5
2023-24,27,entered,343,J.Alvarez,FWD,0.82,0.80-0.90,31.0,0,4
2023-24,28,left,5,Gabriel,DEF,0.82,0.80-0.90,90.0,0,1
2023-24,28,left,43,Douglas Luiz,MID,0.82,0.80-0.90,90.0,0,2
2023-24,28,left,430,Trippier,DEF,0.82,0.80-0.90,0.0,1,0
