season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,du,dpts,enter_u,left_u,enter_pts,left_pts,enter_mins,left_mins,enter_mu_delta,both60,both_play,model_pref_enter,actual_pref_enter,tie_pts
2024-25,PASS,1,23,Trossard,MID,58,Watkins,FWD,0.8444,-1.0,3.79,2.9456,1.0,2.0,10.0,61.0,1.142,0,1,1,0,0
2024-25,PASS,1,23,Trossard,MID,3,Gabriel,DEF,1.864,-5.0,3.79,1.926,1.0,6.0,10.0,90.0,1.142,0,1,1,0,0
2024-25,PASS,1,23,Trossard,MID,503,Son,MID,-0.1068,-1.0,3.79,3.8968,1.0,2.0,10.0,90.0,1.142,0,1,0,0,0
2024-25,PASS,1,317,Diogo J.,MID,58,Watkins,FWD,0.872,6.0,3.8176,2.9456,8.0,2.0,78.0,61.0,1.3312,1,1,1,1,0
2024-25,PASS,1,317,Diogo J.,MID,3,Gabriel,DEF,1.8916,2.0,3.8176,1.926,8.0,6.0,78.0,90.0,1.3312,1,1,1,1,0
2024-25,PASS,1,317,Diogo J.,MID,503,Son,MID,-0.0792,6.0,3.8176,3.8968,8.0,2.0,78.0,90.0,1.3312,1,1,0,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,58,Watkins,FWD,-1.0112,7.0,1.9344,2.9456,9.0,2.0,90.0,61.0,0.4924,1,1,0,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,3,Gabriel,DEF,0.0084,3.0,1.9344,1.926,9.0,6.0,90.0,90.0,0.4924,1,1,1,1,0
2024-25,PASS,1,495,Pedro Porro,DEF,503,Son,MID,-1.9624,7.0,1.9344,3.8968,9.0,2.0,90.0,90.0,0.4924,1,1,0,1,0
2024-25,PASS,2,317,Diogo J.,MID,360,Rodrigo,MID,0.7868,6.0,4.2884,3.5016,6.0,0.0,71.0,0.0,1.384,0,0,1,1,0
2024-25,PASS,2,317,Diogo J.,MID,375,Højlund,FWD,1.346,6.0,4.2884,2.9424,6.0,0.0,71.0,0.0,1.384,0,0,1,1,0
2024-25,PASS,2,207,Mateta,FWD,360,Rodrigo,MID,-0.2424,2.0,3.2592,3.5016,2.0,0.0,90.0,0.0,0.3892,0,0,0,1,0
2024-25,PASS,2,207,Mateta,FWD,375,Højlund,FWD,0.3168,2.0,3.2592,2.9424,2.0,0.0,90.0,0.0,0.3892,0,0,1,1,0
2024-25,PASS,3,401,Isak,FWD,322,Gomez,DEF,1.5624,9.0,3.4956,1.9332,9.0,0.0,90.0,0.0,0.8988,0,0,1,1,0
2024-25,PASS,3,401,Isak,FWD,58,Watkins,FWD,0.5524,4.0,3.4956,2.9432,9.0,5.0,90.0,60.0,0.8988,1,1,1,1,0
2024-25,PASS,3,401,Isak,FWD,351,Haaland,FWD,-0.586,-8.0,3.4956,4.0816,9.0,17.0,90.0,90.0,0.8988,1,1,0,0,0
2024-25,PASS,3,418,Trippier,DEF,322,Gomez,DEF,0.1108,0.0,2.044,1.9332,0.0,0.0,0.0,0.0,0.3396,0,0,1,0,1
2024-25,PASS,3,418,Trippier,DEF,58,Watkins,FWD,-0.8992,-5.0,2.044,2.9432,0.0,5.0,0.0,60.0,0.3396,0,0,0,0,0
2024-25,PASS,3,418,Trippier,DEF,351,Haaland,FWD,-2.0376,-17.0,2.044,4.0816,0.0,17.0,0.0,90.0,0.3396,0,0,0,0,0
2024-25,PASS,3,317,Diogo J.,MID,322,Gomez,DEF,1.828,3.0,3.7612,1.9332,3.0,0.0,75.0,0.0,1.0928,0,0,1,1,0
2024-25,PASS,3,317,Diogo J.,MID,58,Watkins,FWD,0.818,-2.0,3.7612,2.9432,3.0,5.0,75.0,60.0,1.0928,1,1,1,0,0
2024-25,PASS,3,317,Diogo J.,MID,351,Haaland,FWD,-0.3204,-14.0,3.7612,4.0816,3.0,17.0,75.0,90.0,1.0928,1,1,0,0,0
2024-25,PASS,4,152,Arrizabalaga,GKP,146,Verbruggen,GKP,0.0852,-5.0,3.8524,3.7672,0.0,5.0,0.0,90.0,0.0,0,0,1,0,0
2024-25,PASS,4,152,Arrizabalaga,GKP,755,Marmoush,FWD,1.3868,0.0,3.8524,2.4656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
2024-25,PASS,4,152,Arrizabalaga,GKP,636,Chiesa,MID,1.2024,0.0,3.8524,2.65,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
2024-25,PASS,4,321,Gakpo,FWD,146,Verbruggen,GKP,-0.524,-4.0,3.2432,3.7672,1.0,5.0,29.0,90.0,0.8304,0,1,0,0,0
2024-25,PASS,4,321,Gakpo,FWD,755,Marmoush,FWD,0.7776,1.0,3.2432,2.4656,1.0,0.0,29.0,0.0,0.8304,0,0,1,1,0
2024-25,PASS,4,321,Gakpo,FWD,636,Chiesa,MID,0.5932,1.0,3.2432,2.65,1.0,0.0,29.0,0.0,0.8304,0,0,1,1,0
2024-25,PASS,4,316,Darwin,FWD,146,Verbruggen,GKP,-0.0128,-4.0,3.7544,3.7672,1.0,5.0,30.0,90.0,1.3088,0,1,0,0,0
2024-25,PASS,4,316,Darwin,FWD,755,Marmoush,FWD,1.2888,1.0,3.7544,2.4656,1.0,0.0,30.0,0.0,1.3088,0,0,1,1,0
2024-25,PASS,4,316,Darwin,FWD,636,Chiesa,MID,1.1044,1.0,3.7544,2.65,1.0,0.0,30.0,0.0,1.3088,0,0,1,1,0
2024-25,PASS,5,491,Johnson,MID,326,Konaté,DEF,1.2896,-1.0,3.776,2.4864,7.0,8.0,69.0,90.0,1.2456,1,1,1,0,0
2024-25,PASS,5,491,Johnson,MID,366,B.Fernandes,MID,0.1264,4.0,3.776,3.6496,7.0,3.0,69.0,90.0,1.2456,1,1,1,1,0
2024-25,PASS,5,491,Johnson,MID,207,Mateta,FWD,0.542,6.0,3.776,3.234,7.0,1.0,69.0,45.0,1.2456,0,1,1,1,0
2024-25,PASS,5,491,Johnson,MID,527,L.Paquetá,MID,0.5396,5.0,3.776,3.2364,7.0,2.0,69.0,71.0,1.2456,1,1,1,1,0
2024-25,PASS,5,491,Johnson,MID,345,De Bruyne,MID,-0.2004,7.0,3.776,3.9764,7.0,0.0,69.0,0.0,1.2456,0,0,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,326,Konaté,DEF,0.4744,-6.0,2.9608,2.4864,2.0,8.0,87.0,90.0,0.5536,1,1,1,0,0
2024-25,PASS,5,495,Pedro Porro,DEF,366,B.Fernandes,MID,-0.6888,-1.0,2.9608,3.6496,2.0,3.0,87.0,90.0,0.5536,1,1,0,0,0
2024-25,PASS,5,495,Pedro Porro,DEF,207,Mateta,FWD,-0.2732,1.0,2.9608,3.234,2.0,1.0,87.0,45.0,0.5536,0,1,0,1,0
2024-25,PASS,5,495,Pedro Porro,DEF,527,L.Paquetá,MID,-0.2756,0.0,2.9608,3.2364,2.0,2.0,87.0,71.0,0.5536,1,1,0,0,1
2024-25,PASS,5,495,Pedro Porro,DEF,345,De Bruyne,MID,-1.0156,2.0,2.9608,3.9764,2.0,0.0,87.0,0.0,0.5536,0,0,0,1,0
2024-25,PASS,5,182,Palmer,MID,326,Konaté,DEF,1.8408,0.0,4.3272,2.4864,8.0,8.0,63.0,90.0,0.866,1,1,1,0,1
2024-25,PASS,5,182,Palmer,MID,366,B.Fernandes,MID,0.6776,5.0,4.3272,3.6496,8.0,3.0,63.0,90.0,0.866,1,1,1,1,0
2024-25,PASS,5,182,Palmer,MID,207,Mateta,FWD,1.0932,7.0,4.3272,3.234,8.0,1.0,63.0,45.0,0.866,0,1,1,1,0
2024-25,PASS,5,182,Palmer,MID,527,L.Paquetá,MID,1.0908,6.0,4.3272,3.2364,8.0,2.0,63.0,71.0,0.866,1,1,1,1,0
2024-25,PASS,5,182,Palmer,MID,345,De Bruyne,MID,0.3508,8.0,4.3272,3.9764,8.0,0.0,63.0,0.0,0.866,0,0,1,1,0
2024-25,PASS,5,317,Diogo J.,MID,326,Konaté,DEF,1.6076,-8.0,4.094,2.4864,0.0,8.0,0.0,90.0,1.0992,0,0,1,0,0
2024-25,PASS,5,317,Diogo J.,MID,366,B.Fernandes,MID,0.4444,-3.0,4.094,3.6496,0.0,3.0,0.0,90.0,1.0992,0,0,1,0,0
2024-25,PASS,5,317,Diogo J.,MID,207,Mateta,FWD,0.86,-1.0,4.094,3.234,0.0,1.0,0.0,45.0,1.0992,0,0,1,0,0
2024-25,PASS,5,317,Diogo J.,MID,527,L.Paquetá,MID,0.8576,-2.0,4.094,3.2364,0.0,2.0,0.0,71.0,1.0992,0,0,1,0,0
2024-25,PASS,5,317,Diogo J.,MID,345,De Bruyne,MID,0.1176,0.0,4.094,3.9764,0.0,0.0,0.0,0.0,1.0992,0,0,1,0,1
2024-25,PASS,5,447,Wood,FWD,326,Konaté,DEF,0.7592,0.0,3.2456,2.4864,8.0,8.0,71.0,90.0,0.786,1,1,1,0,1
2024-25,PASS,5,447,Wood,FWD,366,B.Fernandes,MID,-0.404,5.0,3.2456,3.6496,8.0,3.0,71.0,90.0,0.786,1,1,0,1,0
2024-25,PASS,5,447,Wood,FWD,207,Mateta,FWD,0.0116,7.0,3.2456,3.234,8.0,1.0,71.0,45.0,0.786,0,1,1,1,0
2024-25,PASS,5,447,Wood,FWD,527,L.Paquetá,MID,0.0092,6.0,3.2456,3.2364,8.0,2.0,71.0,71.0,0.786,1,1,1,1,0
2024-25,PASS,5,447,Wood,FWD,345,De Bruyne,MID,-0.7308,8.0,3.2456,3.9764,8.0,0.0,71.0,0.0,0.786,0,0,0,1,0
2024-25,PASS,6,447,Wood,FWD,88,Collins,DEF,1.0388,0.0,3.6708,2.632,2.0,2.0,90.0,90.0,0.8136,1,1,1,0,1
2024-25,PASS,6,447,Wood,FWD,58,Watkins,FWD,0.598,-9.0,3.6708,3.0728,2.0,11.0,90.0,83.0,0.8136,1,1,1,0,0
2024-25,PASS,6,447,Wood,FWD,199,Eze,MID,0.322,0.0,3.6708,3.3488,2.0,2.0,90.0,90.0,0.8136,1,1,1,0,1
2024-25,PASS,6,533,Aït-Nouri,DEF,88,Collins,DEF,0.1036,7.0,2.7356,2.632,9.0,2.0,90.0,90.0,0.3164,1,1,1,1,0
2024-25,PASS,6,533,Aït-Nouri,DEF,58,Watkins,FWD,-0.3372,-2.0,2.7356,3.0728,9.0,11.0,90.0,83.0,0.3164,1,1,0,0,0
2024-25,PASS,6,533,Aït-Nouri,DEF,199,Eze,MID,-0.6132,7.0,2.7356,3.3488,9.0,2.0,90.0,90.0,0.3164,1,1,0,1,0
2024-25,PASS,6,71,Kluivert,MID,88,Collins,DEF,0.7368,-1.0,3.3688,2.632,1.0,2.0,29.0,90.0,0.6084,0,1,1,0,0
2024-25,PASS,6,71,Kluivert,MID,58,Watkins,FWD,0.296,-10.0,3.3688,3.0728,1.0,11.0,29.0,83.0,0.6084,0,1,1,0,0
2024-25,PASS,6,71,Kluivert,MID,199,Eze,MID,0.02,-1.0,3.3688,3.3488,1.0,2.0,29.0,90.0,0.6084,0,1,1,0,0
2024-25,PASS,7,328,M.Salah,MID,369,Dalot,DEF,2.1136,-3.0,4.7672,2.6536,3.0,6.0,72.0,90.0,0.4832,1,1,1,0,0
2024-25,PASS,7,328,M.Salah,MID,58,Watkins,FWD,1.1772,1.0,4.7672,3.59,3.0,2.0,72.0,90.0,0.4832,1,1,1,1,0
2024-25,PASS,7,328,M.Salah,MID,99,Mbeumo,MID,0.954,-5.0,4.7672,3.8132,3.0,8.0,72.0,90.0,0.4832,1,1,1,0,0
2024-25,PASS,7,306,Vardy,FWD,369,Dalot,DEF,0.7016,-4.0,3.3552,2.6536,2.0,6.0,73.0,90.0,0.9052,1,1,1,0,0
2024-25,PASS,7,306,Vardy,FWD,58,Watkins,FWD,-0.2348,0.0,3.3552,3.59,2.0,2.0,73.0,90.0,0.9052,1,1,0,0,1
2024-25,PASS,7,306,Vardy,FWD,99,Mbeumo,MID,-0.458,-6.0,3.3552,3.8132,2.0,8.0,73.0,90.0,0.9052,1,1,0,0,0
2024-25,PASS,7,228,Keane,DEF,369,Dalot,DEF,-0.1184,0.0,2.5352,2.6536,6.0,6.0,90.0,90.0,0.3728,1,1,0,0,1
2024-25,PASS,7,228,Keane,DEF,58,Watkins,FWD,-1.0548,4.0,2.5352,3.59,6.0,2.0,90.0,90.0,0.3728,1,1,0,1,0
2024-25,PASS,7,228,Keane,DEF,99,Mbeumo,MID,-1.278,-2.0,2.5352,3.8132,6.0,8.0,90.0,90.0,0.3728,1,1,0,0,0
2024-25,PASS,8,239,Adama,MID,17,Saka,MID,-0.0984,2.0,3.7904,3.8888,2.0,0.0,67.0,0.0,1.004,0,0,0,1,0
2024-25,PASS,8,239,Adama,MID,58,Watkins,FWD,0.3136,-6.0,3.7904,3.4768,2.0,8.0,67.0,74.0,1.004,1,1,1,0,0
2024-25,PASS,8,239,Adama,MID,267,Davis,DEF,0.8544,1.0,3.7904,2.936,2.0,1.0,67.0,90.0,1.004,1,1,1,1,0
2024-25,PASS,8,239,Adama,MID,541,Cunha,FWD,0.4028,0.0,3.7904,3.3876,2.0,2.0,67.0,66.0,1.004,1,1,1,0,1
2024-25,PASS,8,447,Wood,FWD,17,Saka,MID,-0.0836,7.0,3.8052,3.8888,7.0,0.0,83.0,0.0,0.7188,0,0,0,1,0
2024-25,PASS,8,447,Wood,FWD,58,Watkins,FWD,0.3284,-1.0,3.8052,3.4768,7.0,8.0,83.0,74.0,0.7188,1,1,1,0,0
2024-25,PASS,8,447,Wood,FWD,267,Davis,DEF,0.8692,6.0,3.8052,2.936,7.0,1.0,83.0,90.0,0.7188,1,1,1,1,0
2024-25,PASS,8,447,Wood,FWD,541,Cunha,FWD,0.4176,5.0,3.8052,3.3876,7.0,2.0,83.0,66.0,0.7188,1,1,1,1,0
2024-25,PASS,8,491,Johnson,MID,17,Saka,MID,0.228,2.0,4.1168,3.8888,2.0,0.0,90.0,0.0,1.1004,0,0,1,1,0
2024-25,PASS,8,491,Johnson,MID,58,Watkins,FWD,0.64,-6.0,4.1168,3.4768,2.0,8.0,90.0,74.0,1.1004,1,1,1,0,0
2024-25,PASS,8,491,Johnson,MID,267,Davis,DEF,1.1808,1.0,4.1168,2.936,2.0,1.0,90.0,90.0,1.1004,1,1,1,1,0
2024-25,PASS,8,491,Johnson,MID,541,Cunha,FWD,0.7292,0.0,4.1168,3.3876,2.0,2.0,90.0,66.0,1.1004,1,1,1,0,1
2024-25,PASS,8,495,Pedro Porro,DEF,17,Saka,MID,-0.8332,2.0,3.0556,3.8888,2.0,0.0,90.0,0.0,0.4404,0,0,0,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,58,Watkins,FWD,-0.4212,-6.0,3.0556,3.4768,2.0,8.0,90.0,74.0,0.4404,1,1,0,0,0
2024-25,PASS,8,495,Pedro Porro,DEF,267,Davis,DEF,0.1196,1.0,3.0556,2.936,2.0,1.0,90.0,90.0,0.4404,1,1,1,1,0
2024-25,PASS,8,495,Pedro Porro,DEF,541,Cunha,FWD,-0.332,0.0,3.0556,3.3876,2.0,2.0,90.0,66.0,0.4404,1,1,0,0,1
2024-25,PASS,9,36,Digne,DEF,88,Collins,DEF,0.1088,6.0,2.876,2.7672,7.0,1.0,70.0,90.0,0.162,1,1,1,1,0
2024-25,PASS,10,495,Pedro Porro,DEF,267,Davis,DEF,0.2612,-9.0,3.0552,2.794,1.0,10.0,90.0,90.0,0.3984,1,1,1,0,0
2024-25,PASS,10,495,Pedro Porro,DEF,148,Welbeck,FWD,-0.3884,-4.0,3.0552,3.4436,1.0,5.0,90.0,90.0,0.3984,1,1,0,0,0
2024-25,PASS,10,495,Pedro Porro,DEF,99,Mbeumo,MID,-0.6388,-2.0,3.0552,3.694,1.0,3.0,90.0,86.0,0.3984,1,1,0,0,0
2024-25,PASS,10,495,Pedro Porro,DEF,372,Garnacho,MID,-0.7248,-1.0,3.0552,3.78,1.0,2.0,90.0,90.0,0.3984,1,1,0,0,0
2024-25,PASS,10,239,Adama,MID,267,Davis,DEF,0.9576,-6.0,3.7516,2.794,4.0,10.0,25.0,90.0,0.98,0,1,1,0,0
2024-25,PASS,10,239,Adama,MID,148,Welbeck,FWD,0.308,-1.0,3.7516,3.4436,4.0,5.0,25.0,90.0,0.98,0,1,1,0,0
2024-25,PASS,10,239,Adama,MID,99,Mbeumo,MID,0.0576,1.0,3.7516,3.694,4.0,3.0,25.0,86.0,0.98,0,1,1,1,0
2024-25,PASS,10,239,Adama,MID,372,Garnacho,MID,-0.0284,2.0,3.7516,3.78,4.0,2.0,25.0,90.0,0.98,0,1,0,1,0
2024-25,PASS,10,491,Johnson,MID,267,Davis,DEF,1.248,-2.0,4.042,2.794,8.0,10.0,90.0,90.0,0.8904,1,1,1,0,0
2024-25,PASS,10,491,Johnson,MID,148,Welbeck,FWD,0.5984,3.0,4.042,3.4436,8.0,5.0,90.0,90.0,0.8904,1,1,1,1,0
2024-25,PASS,10,491,Johnson,MID,99,Mbeumo,MID,0.348,5.0,4.042,3.694,8.0,3.0,90.0,86.0,0.8904,1,1,1,1,0
2024-25,PASS,10,491,Johnson,MID,372,Garnacho,MID,0.262,6.0,4.042,3.78,8.0,2.0,90.0,90.0,0.8904,1,1,1,1,0
2024-25,PASS,10,447,Wood,FWD,267,Davis,DEF,1.0196,-3.0,3.8136,2.794,7.0,10.0,78.0,90.0,0.6372,1,1,1,0,0
2024-25,PASS,10,447,Wood,FWD,148,Welbeck,FWD,0.37,2.0,3.8136,3.4436,7.0,5.0,78.0,90.0,0.6372,1,1,1,1,0
2024-25,PASS,10,447,Wood,FWD,99,Mbeumo,MID,0.1196,4.0,3.8136,3.694,7.0,3.0,78.0,86.0,0.6372,1,1,1,1,0
2024-25,PASS,10,447,Wood,FWD,372,Garnacho,MID,0.0336,5.0,3.8136,3.78,7.0,2.0,78.0,90.0,0.6372,1,1,1,1,0
2024-25,PASS,11,491,Johnson,MID,369,Dalot,DEF,1.1276,1.0,3.9904,2.8628,2.0,1.0,83.0,56.0,0.7352,0,1,1,1,0
2024-25,PASS,11,491,Johnson,MID,366,B.Fernandes,MID,0.298,-15.0,3.9904,3.6924,2.0,17.0,83.0,90.0,0.7352,1,1,1,0,0
2024-25,PASS,11,311,Alexander-Arnold,DEF,369,Dalot,DEF,0.622,0.0,3.4848,2.8628,1.0,1.0,24.0,56.0,0.3528,0,1,1,0,1
2024-25,PASS,11,311,Alexander-Arnold,DEF,366,B.Fernandes,MID,-0.2076,-16.0,3.4848,3.6924,1.0,17.0,24.0,90.0,0.3528,0,1,0,0,0
2024-25,PASS,12,247,Iwobi,MID,19,Smith Rowe,MID,0.0332,6.0,3.2132,3.18,7.0,1.0,90.0,58.0,0.3292,0,1,1,1,0
2024-25,PASS,13,145,Veltman,DEF,369,Dalot,DEF,-0.0584,-6.0,2.7336,2.792,0.0,6.0,0.0,90.0,0.0292,0,0,0,0,0
2024-25,PASS,13,145,Veltman,DEF,148,Welbeck,FWD,-0.8608,-2.0,2.7336,3.5944,0.0,2.0,0.0,78.0,0.0292,0,0,0,0,0
2024-25,PASS,13,145,Veltman,DEF,422,Aina,DEF,-0.0152,-8.0,2.7336,2.7488,0.0,8.0,0.0,90.0,0.0292,0,0,0,0,0
2024-25,PASS,13,145,Veltman,DEF,351,Haaland,FWD,-1.5712,-2.0,2.7336,4.3048,0.0,2.0,0.0,90.0,0.0292,0,0,0,0,0
2024-25,PASS,13,447,Wood,FWD,369,Dalot,DEF,1.0044,3.0,3.7964,2.792,9.0,6.0,90.0,90.0,0.5008,1,1,1,1,0
2024-25,PASS,13,447,Wood,FWD,148,Welbeck,FWD,0.202,7.0,3.7964,3.5944,9.0,2.0,90.0,78.0,0.5008,1,1,1,1,0
2024-25,PASS,13,447,Wood,FWD,422,Aina,DEF,1.0476,1.0,3.7964,2.7488,9.0,8.0,90.0,90.0,0.5008,1,1,1,1,0
2024-25,PASS,13,447,Wood,FWD,351,Haaland,FWD,-0.5084,7.0,3.7964,4.3048,9.0,2.0,90.0,90.0,0.5008,1,1,0,1,0
2024-25,PASS,13,366,B.Fernandes,MID,369,Dalot,DEF,1.0596,3.0,3.8516,2.792,9.0,6.0,65.0,90.0,0.1332,1,1,1,1,0
2024-25,PASS,13,366,B.Fernandes,MID,148,Welbeck,FWD,0.2572,7.0,3.8516,3.5944,9.0,2.0,65.0,78.0,0.1332,1,1,1,1,0
2024-25,PASS,13,366,B.Fernandes,MID,422,Aina,DEF,1.1028,1.0,3.8516,2.7488,9.0,8.0,65.0,90.0,0.1332,1,1,1,1,0
2024-25,PASS,13,366,B.Fernandes,MID,351,Haaland,FWD,-0.4532,7.0,3.8516,4.3048,9.0,2.0,65.0,90.0,0.1332,1,1,0,1,0
2024-25,PASS,13,350,Gvardiol,DEF,369,Dalot,DEF,0.142,-6.0,2.934,2.792,0.0,6.0,0.0,90.0,0.0848,0,0,1,0,0
2024-25,PASS,13,350,Gvardiol,DEF,148,Welbeck,FWD,-0.6604,-2.0,2.934,3.5944,0.0,2.0,0.0,78.0,0.0848,0,0,0,0,0
2024-25,PASS,13,350,Gvardiol,DEF,422,Aina,DEF,0.1852,-8.0,2.934,2.7488,0.0,8.0,0.0,90.0,0.0848,0,0,1,0,0
2024-25,PASS,13,350,Gvardiol,DEF,351,Haaland,FWD,-1.3708,-2.0,2.934,4.3048,0.0,2.0,0.0,90.0,0.0848,0,0,0,0,0
2024-25,PASS,14,401,Isak,FWD,617,Evanilson,FWD,0.846,9.0,4.2376,3.3916,11.0,2.0,90.0,84.0,0.5516,1,1,1,1,0
2024-25,PASS,14,401,Isak,FWD,58,Watkins,FWD,0.3416,-1.0,4.2376,3.896,11.0,12.0,90.0,64.0,0.5516,1,1,1,0,0
2024-25,PASS,14,401,Isak,FWD,17,Saka,MID,0.0164,8.0,4.2376,4.2212,11.0,3.0,90.0,90.0,0.5516,1,1,1,1,0
2024-25,PASS,14,252,Raúl,FWD,617,Evanilson,FWD,0.2744,-1.0,3.666,3.3916,1.0,2.0,10.0,84.0,0.3828,0,1,1,0,0
2024-25,PASS,14,252,Raúl,FWD,58,Watkins,FWD,-0.23,-11.0,3.666,3.896,1.0,12.0,10.0,64.0,0.3828,0,1,0,0,0
2024-25,PASS,14,252,Raúl,FWD,17,Saka,MID,-0.5552,-2.0,3.666,4.2212,1.0,3.0,10.0,90.0,0.3828,0,1,0,0,0
2024-25,PASS,14,182,Palmer,MID,617,Evanilson,FWD,0.9896,5.0,4.3812,3.3916,7.0,2.0,78.0,84.0,0.2632,1,1,1,1,0
2024-25,PASS,14,182,Palmer,MID,58,Watkins,FWD,0.4852,-5.0,4.3812,3.896,7.0,12.0,78.0,64.0,0.2632,1,1,1,0,0
2024-25,PASS,14,182,Palmer,MID,17,Saka,MID,0.16,4.0,4.3812,4.2212,7.0,3.0,78.0,90.0,0.2632,1,1,1,1,0
2024-25,PASS,15,366,B.Fernandes,MID,17,Saka,MID,-0.0808,7.0,3.7484,3.8292,9.0,2.0,75.0,90.0,0.0816,1,1,0,1,0
2024-25,PASS,15,366,B.Fernandes,MID,267,Davis,DEF,0.9044,8.0,3.7484,2.844,9.0,1.0,75.0,90.0,0.0816,1,1,1,1,0
2024-25,PASS,15,495,Pedro Porro,DEF,17,Saka,MID,-0.8452,1.0,2.984,3.8292,3.0,2.0,90.0,90.0,0.2084,1,1,0,1,0
2024-25,PASS,15,495,Pedro Porro,DEF,267,Davis,DEF,0.14,2.0,2.984,2.844,3.0,1.0,90.0,90.0,0.2084,1,1,1,1,0
2024-25,PASS,16,129,João Pedro,FWD,617,Evanilson,FWD,0.774,0.0,4.1664,3.3924,2.0,2.0,90.0,79.0,1.0108,1,1,1,0,1
2024-25,PASS,16,129,João Pedro,FWD,99,Mbeumo,MID,0.6768,-7.0,4.1664,3.4896,2.0,9.0,90.0,90.0,1.0108,1,1,1,0,0
2024-25,PASS,16,129,João Pedro,FWD,70,Kerkez,DEF,1.3816,0.0,4.1664,2.7848,2.0,2.0,90.0,90.0,1.0108,1,1,1,0,1
2024-25,PASS,16,335,Robertson,DEF,617,Evanilson,FWD,-0.4028,-5.0,2.9896,3.3924,-3.0,2.0,16.0,79.0,0.2792,0,1,0,0,0
2024-25,PASS,16,335,Robertson,DEF,99,Mbeumo,MID,-0.5,-12.0,2.9896,3.4896,-3.0,9.0,16.0,90.0,0.2792,0,1,0,0,0
2024-25,PASS,16,335,Robertson,DEF,70,Kerkez,DEF,0.2048,-5.0,2.9896,2.7848,-3.0,2.0,16.0,90.0,0.2792,0,1,1,0,0
2024-25,PASS,16,71,Kluivert,MID,617,Evanilson,FWD,0.204,1.0,3.5964,3.3924,3.0,2.0,79.0,79.0,0.3492,1,1,1,1,0
2024-25,PASS,16,71,Kluivert,MID,99,Mbeumo,MID,0.1068,-6.0,3.5964,3.4896,3.0,9.0,79.0,90.0,0.3492,1,1,1,0,0
2024-25,PASS,16,71,Kluivert,MID,70,Kerkez,DEF,0.8116,1.0,3.5964,2.7848,3.0,2.0,79.0,90.0,0.3492,1,1,1,1,0
2024-25,PASS,17,495,Pedro Porro,DEF,267,Davis,DEF,0.1156,-1.0,2.9768,2.8612,-1.0,0.0,90.0,90.0,0.1488,1,1,1,0,0
2024-25,PASS,18,129,João Pedro,FWD,617,Evanilson,FWD,0.6384,1.0,3.99,3.3516,2.0,1.0,90.0,28.0,0.8912,0,1,1,1,0
2024-25,PASS,19,129,João Pedro,FWD,514,Bowen,MID,-0.1864,8.0,3.5916,3.778,9.0,1.0,90.0,59.0,0.6112,0,1,0,1,0
2024-25,PASS,19,129,João Pedro,FWD,267,Davis,DEF,0.7444,4.0,3.5916,2.8472,9.0,5.0,90.0,90.0,0.6112,1,1,1,1,0
2024-25,PASS,19,350,Gvardiol,DEF,514,Bowen,MID,-0.7792,5.0,2.9988,3.778,6.0,1.0,90.0,59.0,0.0268,0,1,0,1,0
2024-25,PASS,19,350,Gvardiol,DEF,267,Davis,DEF,0.1516,1.0,2.9988,2.8472,6.0,5.0,90.0,90.0,0.0268,1,1,1,1,0
2024-25,PASS,20,129,João Pedro,FWD,110,Wissa,FWD,0.2812,-2.0,3.7944,3.5132,9.0,11.0,90.0,90.0,0.7008,1,1,1,0,0
2024-25,PASS,21,491,Johnson,MID,267,Davis,DEF,0.8496,0.0,3.6672,2.8176,1.0,1.0,45.0,90.0,0.2572,0,1,1,0,1
2024-25,PASS,21,491,Johnson,MID,580,Huijsen,DEF,0.8408,1.0,3.6672,2.8264,1.0,0.0,45.0,90.0,0.2572,0,1,1,1,0
2024-25,PASS,21,491,Johnson,MID,366,B.Fernandes,MID,-0.0616,-3.0,3.6672,3.7288,1.0,4.0,45.0,90.0,0.2572,0,1,0,0,0
2024-25,PASS,21,573,Milenković,DEF,267,Davis,DEF,0.0324,1.0,2.85,2.8176,2.0,1.0,90.0,90.0,0.0,1,1,1,1,0
2024-25,PASS,21,573,Milenković,DEF,580,Huijsen,DEF,0.0236,2.0,2.85,2.8264,2.0,0.0,90.0,90.0,0.0,1,1,1,1,0
2024-25,PASS,21,573,Milenković,DEF,366,B.Fernandes,MID,-0.8788,-2.0,2.85,3.7288,2.0,4.0,90.0,90.0,0.0,1,1,0,0,0
2024-25,PASS,21,422,Aina,DEF,267,Davis,DEF,0.116,1.0,2.9336,2.8176,2.0,1.0,90.0,90.0,0.0116,1,1,1,1,0
2024-25,PASS,21,422,Aina,DEF,580,Huijsen,DEF,0.1072,2.0,2.9336,2.8264,2.0,0.0,90.0,90.0,0.0116,1,1,1,1,0
2024-25,PASS,21,422,Aina,DEF,366,B.Fernandes,MID,-0.7952,-2.0,2.9336,3.7288,2.0,4.0,90.0,90.0,0.0116,1,1,0,0,0
