season,e024_gate,gw,movement,player_id,web_name,position,season_minutes,recent4_minutes,q,ctrl_mu,treat_mu,packaged_u,mu_delta,had_club_prior,new_club,was_ctrl_captain,was_treat_captain,actual_minutes,blank,actual_points,decision_utility
2025-26,FAIL,15,entered,22,Merino,MID,680,357,1.0,3.0664,3.4988,3.4988,0.4324,1,0,0,0,45.0,0,1.0,3.4988
2025-26,FAIL,16,left,21,Rice,MID,1245,352,1.0,3.6916,3.6792,3.6792,-0.0124,1,0,0,0,90.0,0,2.0,3.6792
2025-26,FAIL,16,left,119,Mbeumo,MID,1315,360,1.0,3.792,3.792,3.792,0.0,0,1,0,0,90.0,0,2.0,3.792
2025-26,FAIL,16,entered,384,Gakpo,MID,1136,307,1.0,3.4536,3.8292,3.8292,0.3756,1,0,0,0,0.0,1,0.0,3.8292
2025-26,FAIL,16,entered,283,Mateta,FWD,1236,277,1.0,3.59,3.8108,3.8108,0.2208,1,1,0,0,62.0,0,2.0,3.8108
2025-26,FAIL,17,left,136,Thiago,FWD,1311,300,1.0,3.3816,3.3816,3.3816,0.0,0,1,0,0,90.0,0,2.0,3.3816
2025-26,FAIL,17,left,260,Guéhi,DEF,1350,360,1.0,3.398,3.398,3.398,0.0,0,1,0,0,90.0,0,1.0,3.398
2025-26,FAIL,17,entered,283,Mateta,FWD,1298,280,1.0,3.3564,3.5456,3.5456,0.1892,1,1,0,0,76.0,0,2.0,3.5456
2025-26,FAIL,17,entered,411,O'Reilly,DEF,1133,360,1.0,3.0556,3.5052,3.5052,0.4496,1,0,0,0,90.0,0,6.0,3.5052
2025-26,FAIL,18,left,136,Thiago,FWD,1401,300,1.0,3.532,3.532,3.532,0.0,0,1,0,0,90.0,0,5.0,3.532
2025-26,FAIL,18,left,670,Roefs,GKP,1530,360,1.0,3.5288,3.5288,3.5288,0.0,0,1,0,0,90.0,0,3.0,3.5288
2025-26,FAIL,18,left,694,Mukiele,DEF,1350,360,1.0,3.2056,3.2056,3.2056,0.0,0,1,0,0,90.0,0,4.0,3.2056
2025-26,FAIL,18,entered,600,Areola,GKP,1170,360,1.0,3.4228,3.4468,3.4468,0.024,1,0,0,0,90.0,0,3.0,3.4468
2025-26,FAIL,18,entered,283,Mateta,FWD,1374,266,1.0,3.5356,3.6332,3.6332,0.0976,1,1,0,0,90.0,0,2.0,3.6332
2025-26,FAIL,18,entered,606,Mavropanos,DEF,866,281,1.0,3.2312,3.3204,3.3204,0.0892,1,0,0,0,0.0,1,0.0,3.3204
2025-26,FAIL,19,left,283,Mateta,FWD,1464,293,1.0,3.626,3.6744,3.6744,0.0484,1,1,0,0,90.0,0,9.0,3.6744
2025-26,FAIL,19,entered,120,Schade,MID,1413,270,1.0,3.45,3.704,3.704,0.254,1,1,0,0,79.0,0,3.0,3.704
2025-26,FAIL,20,left,16,Saka,MID,1320,352,1.0,3.7988,3.8172,3.8172,0.0184,1,0,0,0,23.0,0,4.0,3.8172
2025-26,FAIL,20,left,417,Cherki,MID,727,334,1.0,3.7212,3.7212,3.7212,0.0,0,1,0,0,90.0,0,4.0,3.7212
2025-26,FAIL,20,left,291,Tarkowski,DEF,1710,360,1.0,3.3276,3.242,3.242,-0.0856,1,1,0,0,90.0,0,2.0,3.242
2025-26,FAIL,20,entered,684,Thiaw,DEF,1352,360,1.0,3.278,3.278,3.278,0.0,0,1,0,0,90.0,0,17.0,3.278
2025-26,FAIL,20,entered,20,Trossard,MID,1042,283,1.0,3.4064,3.7356,3.7356,0.3292,1,0,0,0,23.0,0,1.0,3.7356
2025-26,FAIL,20,entered,414,Foden,MID,1405,360,1.0,3.7512,3.884,3.884,0.1328,1,0,0,0,90.0,0,2.0,3.884
2025-26,FAIL,21,left,136,Thiago,FWD,1671,360,1.0,3.824,3.824,3.824,0.0,0,1,0,0,81.0,0,12.0,3.824
2025-26,FAIL,21,left,82,Semenyo,MID,1710,360,1.0,3.74,3.74,3.74,0.0,0,1,0,0,90.0,0,6.0,3.74
2025-26,FAIL,21,entered,283,Mateta,FWD,1640,342,1.0,3.6968,3.862,3.862,0.1652,1,1,0,0,90.0,0,2.0,3.862
2025-26,FAIL,21,entered,485,Gordon,MID,919,302,1.0,3.5472,3.878,3.878,0.3308,1,0,0,0,80.0,0,1.0,3.878
2025-26,FAIL,22,left,449,B.Fernandes,MID,1535,60,0.6667,3.7492,3.8512,3.8172,0.102,1,0,0,0,90.0,0,10.0,3.8172
2025-26,FAIL,22,entered,235,Palmer,MID,663,297,1.0,3.5392,4.2,4.2,0.6608,1,1,0,0,90.0,0,9.0,4.2
2025-26,FAIL,23,left,600,Areola,GKP,1620,360,1.0,3.508,3.39,3.39,-0.118,1,0,0,0,90.0,0,2.0,3.39
2025-26,FAIL,23,entered,470,Dúbravka,GKP,1980,360,1.0,3.4744,3.4744,3.4744,0.0,0,1,0,0,90.0,0,5.0,3.4744
2025-26,FAIL,25,left,21,Rice,MID,1965,360,1.0,3.7852,3.7852,3.7852,0.0,1,0,0,0,90.0,0,5.0,3.7852
2025-26,FAIL,25,entered,487,Barnes,MID,1194,342,1.0,3.718,4.1344,4.1344,0.4164,1,0,0,0,90.0,0,2.0,4.1344
2025-26,FAIL,26,left,633,H.Bueno,DEF,1516,358,1.0,5.3176,5.3112,5.3112,-0.0064,1,0,0,0,149.0,0,8.0,5.3112
2025-26,FAIL,26,entered,634,Mosquera,DEF,1226,360,1.0,5.2416,5.366,5.366,0.1244,1,0,0,0,180.0,0,9.0,5.366
2025-26,FAIL,28,left,16,Saka,MID,1725,182,1.0,4.1412,4.1572,4.1572,0.016,1,0,0,0,90.0,0,2.0,4.1572
2025-26,FAIL,28,entered,235,Palmer,MID,1067,314,1.0,4.0336,4.2432,4.2432,0.2096,1,1,0,0,85.0,0,1.0,4.2432
2025-26,FAIL,30,left,119,Mbeumo,MID,2047,328,1.0,4.4888,4.4888,4.4888,0.0,0,1,0,0,74.0,0,2.0,4.4888
2025-26,FAIL,30,entered,235,Palmer,MID,1236,333,1.0,4.4652,4.7384,4.7384,0.2732,1,1,0,0,90.0,0,2.0,4.7384
2025-26,FAIL,31,left,457,Casemiro,MID,2054,330,1.0,3.93,3.93,3.93,0.0,1,0,0,0,81.0,0,1.0,3.93
2025-26,FAIL,31,entered,235,Palmer,MID,1326,333,1.0,3.8604,3.9588,3.9588,0.0984,1,1,0,0,90.0,0,2.0,3.9588
2025-26,FAIL,32,left,457,Casemiro,MID,2135,321,1.0,4.05,4.05,4.05,0.0,1,0,0,0,90.0,0,9.0,4.05
2025-26,FAIL,32,left,119,Mbeumo,MID,2191,305,1.0,4.3048,4.3048,4.3048,0.0,0,1,0,0,20.0,0,1.0,4.3048
2025-26,FAIL,32,entered,235,Palmer,MID,1416,349,1.0,4.512,4.6592,4.6592,0.1472,1,1,0,0,90.0,0,4.0,4.6592
2025-26,FAIL,32,entered,517,Anderson,MID,2773,357,1.0,4.0044,4.0044,4.0044,0.0,1,0,0,0,90.0,0,4.0,4.0044
